,name,date,text,stars,answer
0,Xамед,2023-01-14 13:09:31,"Обслуживание на высоте, отличный коллектив, доброжелательное отношение к клиентам, достаточно быстрое и качественное обслуживание. Консультанты хорошо разбираются в банковских продуктах.",5,
1,Даяна К,2023-11-19 13:38:47,Очень вежливый администратор зала работавший 16.11. очень быстро решил мои вопросы.,5,
2,Залим Токов,2023-09-20 12:11:54,"Сократили консультантов девушек, бедная организация не могут дальше содержать, а было так приятно, заходишь с улыбкой тебя встречают и помогут, сейчас сам, всё сам!",4,
3,Анна Фильшина,2023-05-27 12:40:54,"Ужасное обслуживание. Пришла в банк забрать ребенку карту. Отказали в выдачи карты, сказали закрыто. Хотя сам банк был открыт и люди в зале были. Парень нахамил и сказал все закрыто. Сказал что я опоздала на три минуты! Хотя двери ещё были открыты. Учитесь у Тинькова. Они детскую карту доставили мне на дом ещё и время удобное мне согласовали!",1,
4,Marina Bolova,2023-11-28 19:59:57,Всё быстро и доступно. Девочки вежливые,5,
5,Руслан,2023-07-11 17:52:44,"Супер , как обычно персонал на высоте , все разжёвываю , всегда помогут , спасибо",5,
6,Ахьед,2022-09-14 10:59:16,"Обслуживание хорошо 
Отношения клиентам хорошо 
Персонал отличный 
Время ожидания хорошо 
Стоянка продона на застройки квартир. И жирный огромный минус нет стояночной парковки. Приехал твои проблемы куда хочешь туда и ставь.",5,
7,Аурика,2023-10-01 11:01:46,"Любимый банк, который любит своих клиентов. Очереди не большие, не то что в ВТБ по соседству. Обслуживание супер! При этом очень удобное приложение. Не выходя из дома, многое можно делать без посещения офиса.",5,
8,Nine-Tailed Fox,2022-10-20 19:07:34,Крутой минисбер правда он очень близко к главному отделению Сбербанка и кажется немного не логичным ставить его в том месторасположении в котором он стоит.,4,
9,Хамид `,2023-07-16 12:02:20,А вот тут уже подъезд к банку по удобнее и внутри все отлично 👍,5,
