,name,date,text,stars,answer
0,Евгений Орлов,2024-01-03 19:59:30,"Хороший отдел сбербанка, приветливые сотрудники, все доступно и понятно объяснили, помогли со всеми вопросами.",5,
1,Денис Чистяков,2024-03-14 15:33:36,"Внешне неприглядный, а внутри полноценное отделение банка. Современное обслуживание, доброжелательное отношение к клиентам, время ожидание как везде. Получал здесь карту и посылки с интернет магазина.",5,
2,Алексей Егоров,2023-09-11 17:43:22,"Отличный сбербанк с очень приветливым и добродушным персоналом 
По всем вопросам помогли объяснили и разжевали!!! 
Мы и поржали всем банком (забавная ситуация просто вышла)долго расказывать",5,
3,Анна Гришина,2024-01-07 12:53:20,Остался один банкомат внутри и всегда очередь к нему. В округе тоже мало осталось банкоматов и ближайшее отделение банка далеко. Стало очень неудобно((((,3,
4,Наталья Н.,2024-04-13 17:47:48,"Самый лучший оператор Анохина Людмила Петровна, добрая, отзывчивая и всегда поможет.",5,
5,Анастасия А.,2023-07-30 13:43:01,"Хорошее отделение, персонал отличный, всегда стараются быстро решить вопрос, даже если очередь, стараются быстрее обслужить или предложить альтереативу",5,
6,Инкогнито 8324,2024-01-17 17:36:16,"Не понравилось, что персонал не хочет решать проблемы клиентов. Хотя в другом отделении проявили заинтересованность, и проблема была устранена",1,
7,Людмила,2023-01-26 12:51:40,"Отличное обслуживание. Вежливое внимательное отношение к клиенту. Огромное спасибо менеджеру Александру, очень ответственно и качественно выполняет свою работу.",5,
8,МИХАИЛ ГЕРАСИМОВ,2023-06-26 17:50:55,"Обслуживание отличное. Персонал предупредительный, всегда все обьяснит и поможет.Работаю с этим офисом более 10лет.За все это время проблем не возникало.",5,
9,Marina Trap,2023-07-16 11:39:05,Всегда вежливое обслуживание. Помогут и подскажут. Все сотрудники компетентны. Мое любимое отделение Сбера.,5,
10,Нина Салова,2023-06-21 17:50:03,"Удобное расположение, быстрое обслуживание, внимательный персонал, время ожидания небольшое",5,
11,Марина Тюлякова,2023-06-12 17:18:28,"Обслуживание на отлично,персонал очень добрый , ответственность на отлично,объясняют все популярно",5,
12,Серёга Колемасов,2023-10-09 13:59:25,"Не работает терминал выдачи талонов, все очень медленно, бедная девушка на консультации собирает все шишки, вентиляция - отсутствует! Час просидел, карту не получил! Люди - уходят. Позорище!",1,
13,Hathenish .,2023-05-08 17:58:18,Удобное сдание. Наличие всех решений на твои проблемы. Отзывчивый персонал. Снаружи в нерабочее время стоит банкомат. 5 звëзд. Да.,5,
14,Александр Петровский,2023-05-07 17:15:38,"Персонал хороший , в трудной ситуации сделаои все , чтобы помочь.А самое главное вопрос разрешился.",5,
15,Любовь Чеплакова,2023-10-13 17:23:21,Хороший банк. Отличное решение что есть банкомат на улице.,5,
16,Ариадна,2022-03-03 16:33:53,"Чудесный руководитель именно этого отделения! 😍Ещё в начале своей педагогической карьеры, выразила желание: сменить сферу деятельности, и даже прошла собеседование, но самым удобным был круглосуточный банкомат, который, потом, перестал исправно работать. Здание действительно уникальное.👍👍👍",5,
17,xxx eas,2024-01-15 13:45:03,Как везде очередь главная проблема,4,
18,Инкогнито 4037,2023-11-17 09:08:37,Обслуживание 👍 отношение к клиентам👌,5,
19,Константин,2022-12-24 11:34:06,"Отличное обслуживание, грамотный персонал, минимальное время ожидания.",5,
