,name,date,text,stars,answer
0,Анна Бадьина,2023-10-17 18:25:19,"По роду деятельности периодически посещаю банки для проведения сделок. Очень нравится данный филиал. Удобное расположение клиентов во время процесса оформления документов по купле-продажи, грамотные и приветливые сотрудники. Спасибо большое за ваш труд и индивидуальный подход к клиентам.",5,
1,МАРИНА Ш.,2023-12-23 18:03:14,"Хорошее обслуживание,сотрудники готовы проинформировать по многим вопросам.
Место для парковки найти не всегда удаётся(поближе).",5,
2,Александр Петкевич,2022-10-30 16:58:21,"Расположение удобное, время работы тоже.

Очень приятно, что в нестандартный ситуации консультанты и работники помогли, нашли решение и все получилось. Спасибо за внимание и помощь в разрешении проблемы 😊",5,
3,Марина Сажина,2023-09-19 15:32:45,"Нравится работать только с банкоматами. Персонал некомпетентен. Некоторые хоть спокойно пытаются помочь, некоторые же не знают, но все равно мешают, озвучивают на весь банк личную информацию из моего личного кабинета. В общем- была 1 раз, больше не пойду.",3,
4,Светлана Притчина,2024-02-15 13:15:08,Единственный сбербанк по близости. Вежливые сотрудники.,5,
5,Любовь Ахметзянова,2024-03-16 15:04:42,"Хороший филиал, в шаговой доступности от дома. Вежливый персонал.",4,
6,Володя Поторочин,2024-01-26 14:57:14,Хорошее и быстрое обслуживание,5,
7,ХХХ,2022-10-20 06:06:07,"Не устраивает график работы банка. Открывается, когда уже все на работе, закрывается-когда еще люди с работы не вернулись. Отделение только для пенсионеров или неработающих граждан.",1,
8,Евгений,2021-10-26 18:49:18,"Всегда помогут,очень приветливый персонал.Недалеко от дома.Внутри уютно,не успеваешь присесть,уже вызывают.Всё отлично.",5,
9,Любовь Швецова,2023-04-03 08:34:10,"Единственный Сбербанк на районе, ближайший только центральный. Банкоматы работают.",5,
10,Марина,2021-09-08 09:37:54,"Проживаю в даннтм районе,поэтому обслуживаюсь в этом отделении.Очередей нет,все быстро.Всегда есть помощник-какую клавишу нажать человеку,если не знаешь-подскажет и поможет.Операторы на кассах все делают максимально быстро,стараются .
Удобно под""ехать на личном транспорте.Остановки общественного тоже рядом.
Обслуживаанием довольна,всем рекомендую этот филиал.",5,
11,Николай Б,2023-11-07 07:13:34,Обычное отделение,5,
12,Любовь Барышникова,2022-10-23 17:31:47,"Не достаточно банкоматов, часто очереди для оплаты квитанций, поэтому снять и внести деньги становится проблематично.",4,
13,Рустам М,2021-10-15 09:16:21,"Вежливый персонал. Удобство расположения оставляет желать лучшего, со стороны дороги- вообще нет прохода- собачья тропа прямо по газону. На основном фото даже видно.",4,
14,Анастасия Х.,2023-09-15 17:36:12,Хороший сбер. Все норм.,5,
15,Светлана Баранцева,2022-11-03 06:21:43,"Вежливые консультанты, всегда помогут разобраться что и как. Работают быстро.",5,
16,Юрий Горбушин,2021-11-06 09:31:23,"Удобное отделение, отзывчивые сотрудники всё как надо)))",5,
17,Михаил Казаринов,2023-01-20 08:02:48,Операционистки медленее черепах,1,
18,O,2021-09-06 18:42:34,Быстрое обслуживание и грамотные специалисты.,5,
19,Justin Bieber √,2022-08-03 12:14:03,"Все вопросы решают, некоторые хамят.",5,
20,Елена Жуланова,2022-01-30 10:48:37,"Тихо, спокойно, мало народа.",5,
21,180232 Яковлев,2022-05-13 16:11:04,Всё всегда хорошо!,4,
22,про Миша,2022-01-08 10:56:51,Хороший банк,5,
23,Наталья Абрамова,2019-10-09 09:44:35,"Обслуживание очень быстрое, грамотный персонал",5,
24,Антон,2019-09-30 10:48:35,"Удобное расположение банка, притом народу редко бывает много. Если сидишь в очереди то не дольше 10-15 минут.",5,
25,Алексей Шубин,2019-12-21 12:17:04,Все удобна и хорошо,5,
26,Аня К.,2019-09-21 03:45:39,Универсальный вариант банка,5,
27,Владимир Кочнев,2019-03-15 11:06:48,"Быстро ,чисто,приятно.",5,
28,Юлия К.,2019-10-31 14:23:27,Это мой сбербанк. 🤞🤞🤞,5,
