,name,date,text,stars,answer
0,Александра К.,2024-03-12 22:29:14,"В этом филиале мне впарили (по-другому не могу сказать) кредитную карту. А я просто пришла забрать перевыпущенную дебетовую (об этом вообще отдельная история про сбербанк). Пожалуйста, будьте внимательны, смотрите, что вам подсовывают, особенно если вы пришли уставший после работы. Начали убеждать, что отказаться вот прям щас уже нельзя, т.к. это испортит мою кредитную историю)) воспользовались финансовой неграмотностью. Закрыть карту в приложении тоже нельзя, придется ещё раз идти в эту богадельню. Спасибо, сбербанк, думаю, пора прощаться.",1,
1,Елизавета,2024-01-10 18:12:35,"Ужасно. Очень медленно, посетителей много. Нужно было установить мобильное приложение на айфон, просидела в очереди больше 40 минут, вызвали сначала всех кто был передо мной, потом пошли номера тех, кто за мной.. ушла, не дождалась. Это что? Зачем тогда выдавать номерки или вы таким способом сортируете кто важнее? Версия с сайта установленная на телефон корявая, работать в ней не удобно, чтобы установить приложение нужно приходить в банк и сидеть в очередях. Наверное проще поменять банк (телефон менять не хочется)",1,
2,Екатерина Владыка,2023-12-16 14:09:03,"15.15.2023 были на открытии безотзывного покрытого депонированного аккредитива в данном Отделении Сбера. В г. Пушкине это самое красивое Отделение, так как расположено в историческом здании. Очень маленькое, но уютное. Паркуемся в основном во дворе слева от здания. Очень вежливые сотрудники, особо хочу отметить руководителя Отделения, очень любезна. Приняли нас быстро. Аккредитив провели за 20мин. Попалась толковая девочка. Остались только положительные эмоции!!! Рекомендуем!!!😄",5,
3,Олег Скоробогатый,2024-02-03 13:05:47,"Слаженная команда профессионалов. Руководитель Скоробогатая Елена , выше всех похвал !",5,
4,Denis Kuskov,2023-04-17 19:19:22,"Отделение Сбербанка расположенное в историческом здании в котором проживал купец. Помещение очень небольшое, но сохранившиеся с давних времён. Работает банкомат круглосуточно, который расположен на улице.",5,
5,Андрей Тихонов,2023-11-24 16:24:45,"Четко, собранно, компетентно.. есть претензии к общей стратегии (во многом этот банк как бы ""не от мира сего""), но персонал повсеместно вышколен и проявляет радушие..",5,
6,sv-mosko,2023-10-13 17:46:20,"Ближайший к дому. Отношение к клиентам нормальное. Персонал вежливый. Банкомата всего 3, очереди часто. Но отделение небольшое, больше банкоматов не поместится.",5,
7,Наталья Колесникова,2023-11-14 18:31:54,"Маленькое помещение. Пока закрыто отделение на Оранжерейной - всех бросили видимо сюда. Думаю, что это временно. Операторы все отзывчивые, добрые.",5,
8,Анатолий Иванович Галкин,2023-11-17 17:52:42,"Внимательные девочки. Объяснил им, что нужно обслужить инвалида без очереди. Они организовали это за, что им огромное спасибо.",5,
9,Оксана Романчук,2023-05-06 13:48:45,"Доброго времени суток, хочу выразить благодарность сотрудникам офиса банка на ул Московская 33 г Пушкин, всегда прихожу в этот офис, сотрудники ведливые, радушные, особая благодарность менеджеру Сусанне, спасибо за терпение, профессионализм, очень приятно общаться с ней. спасибо.",5,
