,name,date,text,stars,answer
0,Татьяна Мультатули,2024-02-02 17:40:04,"Большое помещение, много операционистов, очень любезные сотрудники. Благодарю за обслуживание.
Есть парковка. Рядом остановки общественного транспорта.",5,
1,Оксана Олейниченко,2023-11-27 12:55:44,"Сделали недавно ремонт, свежий современный офис. Приятное место, хотя к самому банку есть претензии. Например,одна из них: оцените работу банка СМС, оплата по тарифу Вашего мобильного оператора))) Правда, я должна заплатить за свое мнение??? Испанский стыд просто...",5,
2,Юрий Ю.,2023-10-04 18:15:33,"Были сегодня на Я.Гашека 9,
Нас обслужила Виктория Любкина.
Установила приложение на мой смартфон, объяснила как им пользоваться. Ответила на все вопросы.
Всё очень вежливо и доброжелательно. 
Спасибо большое
С уважением Юрий Ник",5,
3,Олег Смирнов,2024-01-22 10:59:12,"Пришёл снять наличные со счета, отсидел огромную очередь, говорят денег нет, записали на другой день на время. Приехал, и снова огромная очередь для того чтобы получить. Это отвратительно и недопустимо для серьёзного банка. Это край сбербанк, забираю все деньги и закрываю карты.",1,
4,Максим Кощеев,2023-12-16 13:40:13,"Кроме нового ремонта ничего хорошего .
Зашел оплатить пошлину за государственную регистрацию имущества . В кассе сидит купчинская леди на кислых щах , по сути отказала в предоставлении услуги , заявив о том что ей необходима какая-то доп информация . Сходил в МФЦ - оплатил за 5 мин",1,
5,crystalbit-ym,2024-01-17 16:31:28,"Отказались выдавать мои деньги с моего же счета без комиссии в этом отделении. Оператор не смог сказать, почему. На банки ру отвечают какими-то шаблонными нонсенсами типа я снял деньги с карты, а я не снимал и собирался это сделать со счета!",1,
6,Иван Смирнов,2024-01-26 04:04:37,"Был в этом отделении 2 раза. Один раз визит занял 40 минут, второй больше часа. Очередь в электронную очередь это не нормально. Если такие очереди, то значит плохо работают сотрудники. В это отделение больше ни ногой!",1,
7,Костя У.,2023-07-17 09:19:36,"Я знаю, что это не совсем относится к сберу. Заказал сберлогистой посылку себе. Потеряна на складе в Шушарах, жду ее уже 10 день. Как по мне этот случай - показатель отношения работников к клиентам. Как кредит впарить - это мы готовы. Как разобраться с посылкой (за их услугу по транспортировке я заплатил) это у них там начинается. Мы там оставим вашу заявку, там ее может и посмотрят, может и не посмотрят... Сбер упал в грязь лицом. Прежде чем пользоваться их услугами подумайте 1001 раз",1,
8,Надежда,2023-07-24 20:24:34,"Достаточное количество банкоматов, почти никогда нет очередей, можно получить любую услугу и консультацию, касаемо сбербанка, быстро и профессионально",5,
9,Елена Белкова,2023-06-14 09:14:32,"Отделение как отделение, кресла и диваны мягкие. Мониторы с очередью всегда в поле зрения. 
Обслуживание приятное. 
Есть одна жуликоватая Каринэ, которая всё время норовит исподтишка какую-нибудь услугу навязать. Говорит, мол, это бесплатно, читаешь договор, а там нехило платно.",4,
10,Светлана Дарьина,2024-03-18 17:06:14,"Обходительные сотрудники, знающие свое дело, достаточно действующих окошек, чтобы не скапливался народ.",5,
11,Алекс Фоминов,2023-06-30 17:24:32,"Хорошее место для того, чтобы решить свои проблемы с оплатой квитанций. Обращался несколько раз к персоналу, всё рассказали и показали.Очередей больших не видел. Банкоматов для снятия налички и пополнение несколько штук",5,
12,Сабина Умарова,2024-04-04 14:52:28,Хорошее расположение. Сотрудники нормальные образованные. Советую,4,
13,Мария Алексеева,2023-06-25 10:53:45,"Медлительные,невнимательные сотрудницы. Перевернуть лишний раз страницу паспорта для них сверхзадача,и отметка о прекращении действия регистрации на прежнем месте их не смутила. Я даже не додумалась проверить выданный докембрия ибо полагала,что в Сбербанке порядок. Теперь вынуждена с горящей задницей искать работающее отделение в воскресенье. Отвратительный офис.",1,
14,Наталья,2024-01-25 12:35:12,Новое (после ремонта) прекрасное отделение с быстрым обслуживанием,5,
15,Александр,2024-04-10 17:04:40,В округе у них есть единственный круглосуточный доступ к банкомату Сбербанка.,5,
16,Александр Степанов,2023-12-20 08:14:38,"Компетентный и дружелюбный персонал,приходишь как к добрым друзьям!",5,
17,Ирина,2023-04-05 14:37:53,Хочу выразить благодарность огромною консультантам Юлии и Собиру. Они решили мою проблему с картой. Спасибо им огромное. Побольше бы таких сотрудников в сбере.,5,
18,Зарина Рабаданова,2023-05-15 15:46:15,"Ужасное отделение банка. Могут просто забыть про ваш талон. Ожидание минимум 20 минут. Рекомендую набрать необходимое количество сотрудников, для своевременной, качественной работы.",1,
