,name,date,text,stars,answer
0,Елена Р.,2024-04-11 16:53:42,Внимательное отношение к каждому клиенту. Время ожидания минимальное. Удобное месторасположение. Удобный график работы.,5,
1,Владимир Пономарев,2023-11-17 12:26:09,"Отделений СберБанка в городе становится всё меньше и меньше, и поэтому любому работающему отделению хочется поставить 5 звёзд только за его существование.",5,
2,Татьяна,2023-09-17 11:24:41,"Зашла, сказала что надо получить посылки. Ко мне подошёл вежливый молодой человек Лапшов Виталий Владимирович. Попросил подойти к окну, принёс посылки, помог мне аккуратно уложить в пакет. Всё быстро и культурно. Я и раньше обращалась пару раз по разным вопросам. Вежливые сотрудники, стараются решить любой вопрос. Хороший Сбербанк!",5,
3,олег слепцов,2023-03-25 01:40:15,"Никогда не ставил Сбербанку такую оценку. А тут был приятно удивлён. Персонал действительно внимательный, вежливый непросто так а от души. Очень быстро получил новую карту. Специалист работавший со мной заслуживает премию!",5,
4,Татьяна Кравчук,2024-02-07 19:13:37,"Удобно расположен, график работы удобен, суеты нет. Работники вежливые",5,
5,Алиса Соколова,2022-12-22 16:46:32,"обслуживание хорошее, очередей почти нет, отношение к клиентам дружелюбное, персонал отзывчивый, всегда помогут, время ожидания небольшое, расположение удобное, банкоматы новые, хорошие",5,
6,Галина Кононова,2023-05-29 12:39:01,"Хороший коллектив. Помогают со всеми вопросами. Быстро и профессионально сработали при мое ситуации, забыла карту в банкомате. Спасибо огромное.",1,
7,Федор Майоров,2023-10-21 19:13:28,"Обслуживание нормальное. Хотя один раз хотели отказать... Но право что я знаю правила, и на ответ, я сейчас позвоню на горячию линию.. Тут же принялись исполнять мое законнное право!",5,
8,Юлия Федорова,2023-12-10 18:04:01,"Пресонал доброжелательной, отзывчивый. Молодцы!",5,
9,Катерина П.,2022-10-10 15:30:24,"Очень удобное расположение. Обслуживание отличное, всегда подскажут девочки и всё по ,,полочкам разложат,,. Время ожидания зависит от количества человек.",5,
10,Фатима,2023-09-19 06:56:42,"Сотрудники всегда готовы помочь. При входе сразу спрашивают, по какому вопросу, какой талончик взять.",5,
11,Наталья пронина,2023-06-28 12:58:06,"Вежливые сотрудники,только слишком затянул все процессы оформления и получения по сравнению с другими городами",5,
12,Алина Клочкова,2022-02-15 18:52:35,"Чистое, хорошее здание, персонал вежливый, культурный. Обслуживают быстро и всегда подскажут, если что то нужно. Обслуживание быстрое, берегут время клиента, молодцы.",5,
13,Юлия,2023-07-26 17:28:13,"Хороший вежливый персонал, всегда решают проблемы и помогают",5,
14,наталья васильева,2022-11-15 17:13:05,"Обслуживание хорошее, отношение к клиентам на 100%, персонал вежливый, время ожидания минимум, расположение удобное",5,
15,Валерий Анатольевич,2023-02-27 12:04:41,Отличный Сбербанк банкоматы всегда работают в исправном состоянии чисто и хорошо,5,
16,Дмитрий,2022-04-23 13:32:53,"Хорошее отношение к клиентам сотрудников Сбера.
Всегда вежливые и грамотные.
В помещении всегда чистота и порядок.
Работают банкоматы круглосуточно!!!",5,
17,Виктория Данилова,2023-05-07 07:46:35,Вежливая менеджер Екатерина. Внимательно и грамотно обслужила,5,
18,Дмитрий Михайлюков,2023-12-18 17:30:02,"Обслуживание, Отношение к клиентам",5,
19,Надежда ив,2023-06-22 16:24:47,"Вежливый персонал, ожидание в очереди в пределах разумного",5,
20,светлана ткач,2023-01-20 22:49:51,Не давайте в руки телефон свой работникам Сбербанка. А то будете растроены обманом и услугами подключенными не спросив вашего желания.,2,
21,Oleg Lykov,2023-04-01 21:14:41,"Коллектив очень профессиональный, обслуживание на уровне.",5,
22,ХЮРРЕМ СУЛТАН 👑💎,2022-05-01 09:32:33,Всегда много очереди около банкоматов их всего 3 Былобы хотя бы 7 . Персонал 100/10 вежливые всегда рады помочь.,5,
23,Александр Рахманов,2023-05-27 16:59:56,Очень понравилось обслуживание. Специалисты граммотные,4,
24,SERGEI CHERNIKOV,2021-08-18 19:01:59,"Отвратительно работают терминалы для оплаты ЖКХ, а именно постоянно зависают и приходится ждать очень долго. Мне страшно за свои деньги! Сбербанк - крупнейший банк в России, по какой причине такое свинское отношение к людям в этом отделении??? В этом районе много пожилых людей живёт, которым и так тяжело даются все эти манипуляции!!! Это просто возмутительно, мы же не стадные животные, чтобы стоять и часами ждать, пока терминал отвиснет. Причем это не единичный случай - это норма для них)))",1,
25,Людмила Алаторцева,2022-11-30 15:29:31,"Хороший офис,приветливые сотрудники,быстрр,корректно,удобно",5,
