,name,date,text,stars,answer
0,Ксения Александрова,2024-01-25 06:40:29,"Нормальный сбербанк,девчонки помогут, подскажут всегда,вежливые, один остался на вокзале,другой был сбербанк рядом с магнитом,тоже нравился и близко!",5,
1,Искусственный_Разум,2024-02-29 03:18:35,"Постоянно очереди к банкоматам, единственный +, рядом с жд вокзалом, но опять же пытался прорваться в него рано утром, не получилось",1,
2,Татьяна Анищенко,2023-05-26 13:58:49,Очень нравится это отделение Сбербанка. Обслуживание очень чёткое и быстрое. Очень внимательное отношение к клиентам и время ожидания недолгое,5,
3,Татьяна Кочергина,2022-01-11 11:26:23,"Отделение Сбера, в которое я обращаюсь, если есть необходимость. 
Все возникшие вопросы мне решили быстро и эффективно. 
В этом отделении уютно и удобно. Банкоматы работают хорошо.",5,
4,НАДЕЖДА КОНДРАТЬЕВА,2024-01-22 13:57:29,"Бываю редко,но о банке хорошее мнение.",5,
5,Данил Гаврилов,2023-03-28 04:32:42,"Персонал хороший, но техника нет. Пропала связь и действия произвести не получилось.",2,
6,Светлана Надоленко,2022-04-28 14:43:10,"Удобное расположение, хороший график работы. Девочки всегда с улыбкой и всегда готовы помочь.",5,
7,Елена,2023-06-30 07:17:35,"удобно и рядом, хорошее обслуживание",5,
8,Татьяна В.,2022-05-14 06:27:40,Работники Сбербанка очень замечательные! Обслуживание на вышем уровне!,5,
9,Таша,2021-05-10 08:30:10,"Банк очень разочаровал, в т.ч сотрудники кредитного отдела!!!! Вам огромный привет!!! Впаривают типо бесплатные страховки жизни и здоровья!!! Типо бесплатная программа для железнодорожников! А через месяц снимают с карты сумму за эту услугу! Люди, Не ведитесь на их уговоры и убеждения! Обманщики!",1,
10,Марина,2023-06-11 16:29:35,Один сбербанк на весь район.очереди,3,
11,Алёна Галкина,2024-03-22 13:22:44,Вежливые,5,
12,Раушания Перескокова,2021-09-11 07:28:16,"При покупки телефона отнеслись не брежно, не советую,лишь бы продать, типо бонус, а в конец счета, ой, ой, ой. Не советую прохожу всегда стороной.",1,
13,Ирина С.,2020-11-03 12:56:41,"3 ноября 2020 года посетила это отделение, всего то нужно было распечатать реквизиты пенсионного счета. Специалист за 6 столом высказала мне много информации , претензий и все не по моему вопросу, никогда так отвратительно меня в сбербанке не обслуживали.",1,
14,Максим Иванов,2021-09-04 13:48:19,Очень не приятный жуликоватый персонал!! Выпаривают пенсионерам по 3 сим карты!! Обосновывая акцией!! Больше ни ногой!!,1,
15,Мария Кондакова,2021-08-22 12:20:35,"Всегда помогут, подскажут, очень вежливые сотрудники",5,
16,Екатерина Михайлова,2020-04-11 05:29:08,"Грамотные консультанты,всегда помогут,быстрое обслуживание,ни смотря ни на что всегда встретят с улыбкой и во всем помогут",5,
17,Дмитрий Дмитрий,2020-06-17 11:06:12,"Всегда работают банкоматы, консультанты отличная консультируют по любому вопросу рекомендую зайти туда и самим убидиться",5,
18,Илья шишкин,2021-03-28 07:33:40,Постоянно предлогают услуги платные и проценты высокие если брать кридиты а положить деньги то ставка очень маленькая,3,
19,Алексей Кудрявцев,2021-07-08 17:39:08,Все хорошо кроме больших очередей,4,
20,Сергей Потапов,2020-11-05 18:42:44,Всегда очень много людей. Нужно расширяться.,4,
21,Максим Цопин,2023-01-16 19:06:39,Хорошо,4,
22,РОМ,2019-11-19 11:25:29,"Помимо того, что ВСЕГДА очереди ещё и не желают принимать платежи по ""коммуналке""! Хотя сотрудников предостаточно! Ставят какие-то ограничения 20секунд,чтобы услышать свой номер и успеть дойти до нужного окна! Для людей с ограниченными возможностями абсолютно не предусмотрено! Хотя вход вполне респектабельный",1,
23,Виктория Барад,2019-12-21 06:44:47,Мой банк рядом с домом. Вообще никогда не было пререканий к обслуживающему персоналу,5,
24,Marisha,2021-05-30 06:33:13,Всегда помогут,5,
25,Екатерина Администратор,2020-07-11 12:44:25,Замечательный банк и специалисты,5,
26,elena-7ih0nova,2019-11-21 04:38:13,"Хороший банк,с любыми вопросами и просьбами помогут.",5,
27,Марат Кадыров,2020-06-27 11:32:53,Хорошие там сотрудники,5,
28,Анонимный отзыв,2020-02-10 18:58:24,Всегда бысто,5,
29,Алексей Прикольная,2019-03-04 07:40:27,Много народу,4,
30,Андрей Рощин,2019-09-08 14:36:36,Хорошо,5,
