,name,date,text,stars,answer
0,Дарья С,2023-04-10 05:54:37,"Очень хорошее отделение сбербанка в городе Златоусте, удобное месторасположение есть парковка, очень чисто в банке вежливые и внимательные, сотрудники, которые помогут решить любой вопрос. Дадут квалифицированную консультацию.",5,
1,Елена Айская,2023-01-23 10:26:07,"Удобно расположен. Персонал вежливый.
Иногда бывают очереди. Есть сидячие места для ожидающих своей очереди посетителей. Раньше также случались небольшие очереди к автоматам. В последнее время к автоматам очередей не видела.",5,
2,Анонимный отзыв,2023-11-28 15:09:11,"Всегда прекрасное обслуживание,оказывают помощь.Все объясняют грамотно, чётко.",5,
3,704989 Хакимов,2023-11-09 03:05:26,"Хорошее расположение, удобно. Отлично работают, спасибо",5,
4,Елена,2023-08-11 06:38:59,"Златоуст, Центральный офис, 3 м/р 43.... 4 кассы для приёма и оплаты, но по факту работает 1-2!!! Более часа ждали свою очередь!!! Никому не посоветую это отделение, лучше проехать или пройти до следующего! Для сравнения в офисе на пр. Мира никогда нет таких очередей, самый максимум моих ожиданий это было 10 минут!!!!",1,
5,Валентина Каштанова,2023-03-23 15:52:27,"Вежливые сотрудники и быстрое обслуживание. Знают своё дело, ответили на все вопросы и помогли. Банк рядом с остановкой т. е. удобный подъезд для машин и подход для пешеходов.",5,
6,Яна Смирнова,2023-09-21 18:44:30,"Отношение к клиенту замечательное!!! Персонал вежливый все понравилось, всем советую!!!",5,
7,Алёна Зайцева,2023-02-26 15:12:02,"Расположение удобное .
Пришли проконсультироваться по ипотеке , сначала ждали очередь по своему талону , потом подошёл консультант и спросил какой у нас вопрос, ответил что ждите ) потом другая девушка подошла , послала нас к другой девушке . Короче , никто не хотел консультировать 😂в итоге , ничего не сказали толком, сказали через Дом клик всё делать . Вот и всё 😂 вся консультация",2,
8,Александр Суханов,2024-01-19 13:15:19,"Бываю здесь, но не часто. При обращении всегда всё вопросы решаются.",5,
9,Марьям И.,2022-07-29 11:47:06,"Банк хороший,удобное расположение, много банкоматов,доброжелательный персонал,единственный минус бывает очень много людей и почти всегда большие очереди!",5,
