,name,date,text,stars,answer
0,Иван Иванов,2023-10-27 19:17:04,"В основной массе вежливый персонал, но не все. Грамотно решают вопросы. 
Чисто. Туалет отсутствует.
Имеется парковка для клиентов, но не всегда есть места",5,
1,Анна Макеева,2024-03-19 13:55:50,"Отличный банк. Приветливые девочки. Всегда во всем помогут разобраться. В офисе чисто, уютно, комфортно ждать своей очереди. На первом этаже стоят несколько банкоматов, на втором этаже консультации.",5,
2,Бачурина Светлана,2023-11-16 14:03:38,"Лучший офис в нашем городе, очень грамотный персонал, часто бываю по работе в разных отделениях.",5,
3,YulyAnnaM,2023-06-08 16:39:52,"Хороший банк, менеджеры всегда торопятся помочь и спрашивают с каким вопросом пришли,если освободились, без дела не сидят. У них всегда народу очень много, проходимость высокая! В целом работой персонала давольны!",4,
4,Дарья С,2023-03-14 15:15:51,"Отделение банка очень большое, всегда встречают сотрудники готовые помочь решить вопрос. Очередей нет, удобное местоположение. Все очень вежливые.",5,
5,Екатерина Ловцова,2023-04-18 11:54:43,"Очень хорошое отделение,грамотные специалисты, единственное меня ужевила чтобы снять большую сумму нужно записаться заранее,а банки не всегда есть 200,100 и даже 50 .это меня ужевила",5,
6,таня ш.,2024-02-21 23:14:49,"сотрудники молодцы. Никогда не грубят, приятно с ними общаться.",5,
7,Майя Лапицкая,2023-03-03 15:09:34,"Очень отзывчивые сотрудники. Помогут с любой проблемой, с любым делом. Все расскажут и объяснят.",5,
8,Сергей Хуснулин,2023-06-02 07:56:13,"Нехватка персонала,кассирша орала на весь зал что я снимаю большую сумму и деньги не заблокировали.Карты выдаёт один человек , создаётся очередь",2,
9,Владимир Зуев,2023-05-20 16:55:57,"Классная музыка, продвинутые диджеи, нормальная движуха, всё чётко.",5,
10,Paramonov260889,2024-01-11 18:08:34,Очень быстрое обслуживание,5,
11,Михаил Теорий,2023-08-16 16:09:33,Негативно отношусь к Сбербанку однако чётко сработали по последнему своему косяку.,4,
12,Дмитрий Володченко,2023-04-03 16:09:30,быстрое качественное обслуживание вежливые сотрудники,5,
13,Светлана Курбатова,2023-04-19 14:48:53,"Отличные сотрудники, внимательные, отзывчивые",5,
14,Гость,2022-05-31 15:42:58,"Персонал меняется со скоростью света. Новые сотрудники постоянно бегают что то спрашивают у тех, кто поопытнее. Стало очень неогранизованно. Отсюда постоянные очереди",3,
15,245978 Горбунов,2023-09-15 11:23:40,Жутко дорогой банк. Комиссия даже за воздух...,1,
16,769336 Потапов,2023-10-20 16:01:56,"Только плюс, нечего добавить",5,
17,Денис Акзигитов,2023-05-03 13:38:17,Один минус постоянная очередь.,4,
18,Елена Бардина,2023-01-01 13:18:37,Оперативное обслуживание.,5,
19,Миша Абымах,2020-09-21 05:16:17,"Удобный подъезд, большая порковка. И самый большой плюс не бывает в банке много народу, поэтому в очереди не приходиться стоят.",5,
20,Алексей Брагин,2021-12-16 12:03:23,Пожалуй лучший банк современной России,5,
21,Елена Исаева,2019-11-06 15:01:42,Сбербанк не раз выручал кредитами. Здесь более выгодные условия. Персонал доброжелательный и грамотный.,5,
22,Виталий К,2023-01-18 11:48:47,Всё отлично,5,
23,Шавкат Мажитович,2022-01-15 16:05:43,Обслуживание класс,5,
24,Марат Кадыров,2020-07-03 11:55:28,Хороший банк быстро можно оплатить квитанции и решит любой вопрос,5,
25,Анонимный отзыв,2022-01-13 16:39:49,Самый лучший!!!,5,
26,Антон,2020-01-07 15:17:52,Много раз был по работе. Сбербанк всегда рядом!,5,
27,Руслан Шагимарданов,2020-08-23 08:59:44,Всех скомкали в кучу,5,
28,Сергей Пургин,2019-07-25 11:35:53,"4 банкомата, удобно оплачивать",5,
29,дмитрий гладких,2020-07-21 11:43:17,только матерные слова,1,
30,Екатерина Администратор,2020-03-14 12:54:32,Быстрое обслуживание,5,
31,Надежда Ковина,2020-02-16 21:52:15,Хорошие консультанты.,4,
32,Светлана С.,2019-11-21 02:58:07,Мой любимый банк))),5,
33,Наталья В.,2020-04-07 16:10:52,Хороший банк.,5,
