,name,date,text,stars,answer
0,Диана Гетман,2023-11-11 16:34:56,"Чисто, культурное обслуживание, есть банкомат, мне нравится, ночью деньги я снимать не хожу, а днем он всегда работает!",5,
1,Елена У.,2024-01-25 12:04:49,"Сижу в очереди 45 мин. Оператор обслуживает клиента со слов очереди 1:20 одного. . Не грамотные специалисто, постоянно друг у друга спрашивают как сделать ту или иную операцию. Кому то звонят и спрашивают как делать.",1,
2,Alena Belyakina,2023-04-04 13:26:22,"Отличное расположение так как близко к дому , банкомат рабочий слава богу , к счастью очередей нет ( ну или мне так везло ), персонал вежливый и доброжелательный , всегда поможет и подскажет )",5,
3,Дарья К.,2023-10-17 18:25:32,"Небольшое отделение, работает два оператора и один банкомат. Отзывчивый персонал, все расскажут/подскажут. Рекомендую))",5,
4,Аврелий Иванов,2023-06-19 14:12:09,"Однажды в студёную зимнюю пору зашёл кинуть денег на счёт с помощью банкомата... А он... Бац! И не работает почему-то... Сломался наверное... Ну так бывает иногда. Жизнь всё таки... А я же настырный! Мне же надо... Я тогда к оператору в "" окошко"", так мол и так, нужда у меня вот такая..! Денег мне на карту хочется зачислитьА оператор мне отвечает: НОУ ПРОБЛЕМ""! Это,говорит, услуга платная уважаемый! И стоить она будет каких-то русских РУБЛЕЙ! Я конечно опечалился, потому что платить какие-то русские рубли, непонятно за что, являясь при этом клиентом данной организации, мне не хотелось..! Так и ушёл я из этого заведения, ""не солоно хлебавши"", что называется. Не моя же вина, что банки ""приучили"" нас к ""электронным"" деньгам, а сами порой не могут обеспечить нормальное обслуживание.",5,
5,Ольга Вьюненко,2023-07-25 18:10:56,"Хороший, уютный Сбербанк. В нём работают приветливые, квалифицированные люди. Помогли, объяснили всё доходчиво. Спасибо 💯",4,
6,Аркадий Иванов,2023-11-29 12:14:30,"Для кого почта, сбербанк ? Для людей. Вот и график работы у них должен быть для людей.",3,
7,С,2023-09-03 16:47:44,"Единственное отделение на всю округу. крайне неудобный график работы. В субботу в обед закрываются и до утра вторника. Очереди, банкомат периодически пустой.",1,
8,Дмитрий Ионов,2023-11-10 17:54:08,Качественное и быстрое обслуживание клиентов.,5,
9,Любовь Овчинцева,2022-04-12 09:21:24,"Хорошо, что есть это отделение в Заветах, но график работы отвечает потребностям пенсионеров, но не людей, которые работают. Внутри есть только один банкомат, работающий на прием и выдачу средств. В субботу отделение работает только с утра, таким образом люди, которые работают в Москве и физически находятся в Заветах только вечером и в выходные, не могут пользоваться этим отделением. Ситуацию мог бы отчасти исправить банкомат с круглосуточным доступом.",3,
10,Великий Комментатор,2023-12-28 16:09:10,"Отличный сбербанк, правда жаль нету долларов",5,
11,Ольга Владимирова,2023-05-23 18:30:41,"Всегда вежливый персонал, всё объясняет и растолкуют. Спасибо им большое",5,
12,Elvira Vasneva,2024-02-21 14:23:19,"Очень нравится это отделение банка. Персонал супер. Всегда работает 2-3 окна,что облегчает ожидание.",5,
13,Любовь Стрельникова,2023-01-20 19:11:18,"Всегда очередь, и очень не удобное время обслуживания, а также очень плохо, что банкомат не доступен в те часы, когда не работает отделение",1,
14,Игорь Шалугин,2023-11-14 13:40:52,Все удобно спасибо,5,
15,Азим Ишкобилов,2022-09-21 06:21:15,"Сотрудники сбербанка отлично работают, все хорошо, вот только банкомат один, и все время очередь ((",5,
16,Светлана Иванова,2023-02-14 16:29:37,"Всё хорошо, но банкомат находится внутри, доступен только в часы работы отделения.",4,
17,Татьяна Филиппова,2024-01-17 12:53:22,Не удобный режим работы.,3,
18,Галина Фахреева,2022-10-30 17:10:59,"Странный филиал, очень редко открыт хотя по вывески он должен работать, но если реально попадаешь в него то обслуживание вполне приличное!!!",3,
19,Кристина Фандеева,2022-01-09 13:23:26,"Очень рада, что есть сбербанк в Заветах 😀Обнаружила его спустя месяц, после того, как переехали сюда. Всё хорошо. Банкомат есть и это главное!) Очереди при чём не было, что тоже порадовало! 👌",5,
20,Никитин Евгений,2022-02-15 09:40:34,"График как из девяностых - понедельник и выходные не работают, днём обед, работают до 18, в общем когда люди в нерабочее время могут туда захотеть попасть - это невозможно. Еслиб банкомат хотябы был отдельно в предбаннике круглосуточный, а лучше хотя бы 2 - проблем бы стало сильно меньше",2,
21,Виктор,2022-09-08 18:04:38,"В внутрь не попал, был закрыт, банкоматов на улице , с доступом 24 чеса нет, это очень не удобно. Пришлось ехать дальше искать банкомат.",3,
22,Саша Саша,2023-07-30 16:44:11,"Обслуживание, отношение к клиентам и банкомат",5,
23,Андрей Викторович,2023-09-02 16:42:58,"Удобно, рядом с домом.",5,
24,Сергей Гаврилов,2022-02-16 19:15:30,Добрый день. Загнивающее отделение сбербанка России. Место не много работает 1 банкомат и один оператор. Не очень удобные часы работы.,3,
25,Ирина,2021-09-03 10:08:09,"Ужасное место. Очень маленький зал, одна рабочая касса, народа обычно тьма, т.к поблизости это единственный сбер. Один банкомат и то, не всегда исправен. Обслуживание на низшем уровне!",4,
26,ольга тюрина,2023-08-07 13:18:41,Очень классное место,5,
27,Анатолий Николаевич,2022-07-30 04:33:15,Всё хорошо спасибо отличное обслуживание,5,
28,Дилшодомина Собиров,2022-11-15 11:21:20,"Адекватные люди, если надо, то с удовольствием помогут тебе.",5,
