,name,date,text,stars,answer
0,928796 бывалый,2024-03-30 16:33:57,Ну што сказать .пришол заплатить денег возврат зделать.внёс 25 тыщ. Взяли 750 р комиссии.я спросил почему так мне ответили .здесь частная лавка и зарплата платица от вас кто вносит баллов.я несоветую збер,1,
1,Евгений Шиянов,2024-02-08 01:13:37,"Натянутые улыбки, впечатление что они всю ночь работали, !!! Работают с утра через силу. О процентах вообще говорить нечего...",1,
2,Михаил,2023-01-05 10:06:29,"Неоднократно пользовался услугами этого отделения сбербанка. И всегда оставался доволен качеством оказанных услуг. Здесь работают замечательные, доброжелательные сотрудники, и главное квалифицированные специалисты. Огромное спасибо им за их работу.",5,
3,Елена Ш.,2022-12-29 13:22:18,"Самые доброжелательные, отзывчивые и квалифицированные сотрудники. Не раз в этом убеждаюсь.",5,
4,Владимир Архипов,2023-03-31 14:22:31,"Очередей нет, все быстро и по делу 👍👍👍",5,
5,Светлана М.,2021-06-12 13:09:05,"Персонал приветливый, всегда подскажут и расскажут все что нужно.",5,
6,vetlova.k,2019-07-26 18:25:36,"Оформляю ипотеку,большой минус в том,что все действия и консультации осуществляются через Домклик:раньше консультировали на месте,было гораздо удобнее,а сейчас полная неразбериха.",2,
7,Дмитрий В.,2022-06-20 03:47:02,"Долго, очереди",2,
8,Katerina I.,2019-11-25 17:38:20,"Центральное отделение, расположенном в здании администрации. Удобно. Если что-то непонятно, там всегда помогут, подскажут, направят.",5,
9,Баженов Баженов,2021-08-16 13:01:18,Неудобный вход. Через лестницу далеко,3,
10,Людмила С.,2019-09-04 11:40:25,"Несмотря на короткое ожидание, не всегда специалист может дать полную информацию по интересующим вопросам",3,
11,Ирина Васильева,2020-02-01 02:09:13,"Удобно, по делам идешь в администрацию, и забегаешь в банк",5,
12,Андрей Викторович,2018-06-07 06:34:41,Ипотечный специалист Вера. Два раза сталкивался оба раза все быстро и четко. Спасибо.,5,
13,Илья С.,2019-08-06 11:25:46,Удобно расположен,4,
14,Тамара С.,2019-08-01 12:14:29,Хороший,5,
