,name,date,text,stars,answer
0,Ирина Копица,2024-03-11 18:14:41,"Сбербанк расположен в близи дома. Очень удобно если нужно срочно что-то оплатить или положить деньги. Приветливый персонал. Правда иногда бывает загружено, но девочки справляются отлично. Рекомендую.",5,
1,Иван Егоров,2023-11-15 19:42:13,"Очень хороший банк . Обслуживание быстрое , но народу всегда много. Больше часа никогда не стоял . Для пенсионеров всегда есть где присесть. С12:30 до 14:00 не советую заходить , очень много народу, т. к. Персонал уходит куда то ,но написано обеда нет.",5,
2,Жанна Казанцева,2024-01-19 13:04:14,"Очень нравится посещать данное отделение Сбербанка, быстрое обслуживание, вежливый персонал. Быстро помогут решить любую проблему и объяснят, как действовать дальше.",5,
3,Григорий,2024-03-16 15:32:19,"Обыкновенный офис сбербанка. В фойе стоят три банкомата. Сотрудники отзывчивые, готовы помочь с любым вопросом. В помещении чисто, есть удобные места для ожидания",5,
4,i@Kirill,2023-08-25 20:19:59,"А ребята оругцы, полевые молодцы! 
Сбер даёт жару)
Баян, а за что оценка? А за то, что все отделения развивает равномерно! Везде чисто, современно, вежливо и понятно. 
(Хотя, ребят, смотрите про Исландию и давайте уже такую же историю у нас начинать, быстрее начнем, быстрее закончим)",5,
5,Валентина Галеева-Покидина,2024-02-05 16:35:12,"Перевыпускала карту"" мир."". Попала к Чекунковой Анастасии Николаевне. Очень приветливый, коммуникабельный, внимательный оператор. Первый раз встречаю человека с большой буквы. По больше вам таких сотрудников.",5,
6,Dimon SDG,2024-03-04 14:33:17,"Большое спасибо заместителю руководителя Виктории Синченко за оперативность и профессионализм в работе. Оформлял дебетовую карту на ребенка, получил качественное обслуживание без лишней бюрократии.",5,
7,Филипп Преображенский,2023-11-05 11:25:47,Обслуживание на довольно высоком уровне. Доброжелательность сотрудников на высоте. Время ожидания не очень продолжительное. Чистота и порядок.,5,
8,Вова Репьёв,2024-03-06 12:56:51,"Был года два назад, обслуживание очень хорошее, сотрудники грамотные и отзывчивые. Будет время загляну, на данный момент всё онлайн можно.",5,
9,Александр Ткаченко,2023-06-25 11:59:42,"Пользуюсь данным отделением Сбербанка уже давно. Стало намного лучше. Всё красиво,Опрятно. Очереди почти нет. Персонал вежливый, всегда готов помочь. В е хорошо и в отдельном отсеке с банкомпатами. Спасибо за работу.",5,
10,Светлана Пономарева,2024-04-13 10:49:50,"Умница, красавица Валерия!!! 16 окно
Который раз попадаю к этому специалисту. У нее все четко, а главное быстро!!!",5,
11,Эдуард Т.,2024-02-27 15:00:15,"В 17:45 просто встали и ушли с рабочего места, даже не поинтересовались какой у меня вопрос, автомат на выдачу талонов в 17:40 был выключен, а что я 5 минут ожидал пока освободится работник ни кому не интересно.",1,
12,Антон Маслов,2023-07-23 17:20:20,Лучшее отделения в городе Лобня. Хороший и приветливый персонал. Сотрудникам Анастасии и Виктории большое спасибо 🙏💕 за клиентоориентированность и профессионализм.,5,
13,Валентина,2023-09-01 10:24:49,"Недовольна я работой вот по какому вопросу. Работники собирали "" биометрические данные"" без предупреждения: вы у них на приёме, они (повторюсь: не спрашивая вас), делают фото, причём не по Правилам биометрии, а для подписи - ваша карта...
Я с этим столкнулась, когда пришла в Сбер по их письму ""о отправке биометрических данных ..."" . Работница Сбербанка так усердно утверждала, что я сама сдавала биометрию, всё делалось с моего""согласия"" и когда она мне показала моё фото с открытым ртом , я была в шоке. Фото сделано при разговоре...
Видимо, работники не знают, что это нарушение Закона РФ и за это можно привлечь к ответственности,.
А о сборе биометрических данных работникам Сбера следует прочесть ст.11 Закона РФ ""О Персональных данных"".",3,
14,Александр Синицын,2023-07-14 12:14:41,"Стандартное отделение Сбера. Не очень большое, но для данной местности достаточно.
Персонал нормальный, доброжелательный.
Особо очередей не видел, что говорит о достаточной скорости обслуживания",5,
15,Ольга О.,2023-07-06 17:33:18,"Данное отделение находится поблизости моего проживания, поэтому оно удобно вдвойне. 4 банкомата в доступе 24/7. 
В самом отделении практически никогда нет очередей, персонал любезен и приветлив.",5,
16,Ирина Напреева,2023-01-06 04:00:04,"Удобное расположение, недалеко от вокзала, можно пройтись пешком. Банкоматы доступны и работают даже при закрытом банке. Персонал вежливый, грамотный, готовый решить любую вашу проблему. Рекомендую к посещению.",5,
17,Елена Некрасова,2023-07-22 18:10:04,"Очень терпеливые, вежливые и внимательные сотрудники! Всё раскладывают по полочкам и во всем помогают. Спасибо за уровень обслуживания!",5,
18,Оксана,2023-11-03 11:26:31,"Нужна была касса, но такой опции в меню при 
входе нет. Просидели 40 мин , попали не в кассу, нас перенаправили и пришлось ждать еще 15 мин.",3,
19,Геньчик Заулошнов,2023-04-09 11:54:37,"Маленький и тихий отдел.,все сотрудники как ""амазонки""!) Помогают друг другу!.,везде бы так! Спасибо симпотюли! Четко качественно и все по делу !!!)",5,
