,name,date,text,stars,answer
0,Инкогнито 4045,2023-12-02 15:22:59,"Мне нравится это отделение Сбербанка. Народу не много , всегда всё быстро. Девочки сотрудницы очень хорошие - вежливые, грамотные. Всегда помогут, подскажут",5,
1,Мельникова Галина,2024-02-07 17:20:42,"Банк хороший, сотрудники отличные, но сделайте хороший заезд , для, инвалидов. Высокий порожек не дает проезд и выезд из банка.",5,
2,Туйчибой Джалилов,2023-11-19 16:28:08,Девчонки очень хорошо обслуживают! Спасибо им.,5,
3,Алла Смирнова,2023-01-01 12:32:23,Грамотные специалисты. Быстро и качественно оказывают услуги. Стараются не создавать очереди. Спасибо за труд,5,
4,наталья алферова,2023-06-29 07:46:47,"К сожалению не могу сказать, что хорошо. Обратилась 26 июня 2023 года, чтобы отключили одну из подписок. Сотрудники не смогли ничем помочь. Подписку не нашли в профиле, а сообщение о снятии суммы было. Сказали, что если снимут деньги, надо просто позвонить по 900. Деньги сняли, позвонила 900. А мне просто подтвердили снятие суммы. И только потом предложили отключить подписку. До тех пор подписка в профиле была скрыта. Вот так.",1,
5,Михаил Чукарев,2023-08-05 12:32:01,Частенько глючат банкоматы. Но в целом всё хорошо.,4,
6,Михаил Петров,2024-03-18 10:31:49,Долгое обслуживание........,3,
7,Дюдмила Клепикова,2024-02-14 04:03:06,Внимательные и вежливые.,5,
8,Наталья Ваганова,2022-06-07 16:01:01,"Самый лучший Сбер в Кунгуре. Отличный персонал, вежливые, всегда помогут!",5,
9,Владимир Полубоярцев,2023-10-07 15:42:54,Был.недавно.в.2.все.отлично.расказали,5,
10,Ирина Уткина,2023-10-25 17:37:39,Самые лучшие сотрудники.,5,
11,Инкогнито 8970,2023-06-10 15:43:05,Все очень хорошо и быстро,5,
12,Юрий,2021-08-21 11:05:46,"Вежливый персонал, желание помочь клиенту в его вопросах, но как и везде беда в очередях, скопление народа, это в наше не лёгкое время не есть хорошо.",5,
13,Галина Мельников,2022-06-25 17:00:57,"Очень хороший персонал, и заезд для инвалидов, кнопка звонок работает",5,
14,Владислав Мозгалев,2023-10-10 02:27:22,Банк как банк,4,
15,Галина Ушакова,2022-06-20 15:39:56,Обслуживание очень хорошее. Я довольна!,5,
16,Надежда И.,2023-02-21 09:17:51,Внимательный персонал👍,5,
17,Владимир Сметкин,2021-07-22 14:19:32,Сделайте там одно окно с человеком остальное место заставить банкоматоми!,1,
18,Александр Ткаченко,2020-04-04 06:49:35,"Архитектура очень вписывается в пейзаж города, обслуживание на высоте",5,
19,АРТЁМ И.,2019-08-15 13:29:56,"Небольшой филиальчик,народу не много,очереди практически нет персонал хороший.",5,
20,Евгений Судаков,2019-11-12 09:19:54,"быстрое обслуживание, общительные консультанты",5,
21,людмила п.,2019-09-16 13:06:32,Рядом находится и грамотные консультанты.,5,
22,Юрий Борка,2020-10-10 16:09:34,Грамотные консультанты,4,
23,Пономарева Ксения,2019-08-02 12:27:01,"Быстрое обслуживание, выгодные предложения",5,
24,fedosov059denis,2022-08-07 14:45:44,Тесновато,3,
25,metallistsnab,2019-08-06 05:09:06,Всегда куча народу к банкоматам.,3,
26,Наталья,2020-02-29 12:13:16,Все устраивает,5,
27,Фёдор Г.,2019-08-30 04:40:01,Грамотные консультанты.,5,
