,name,date,text,stars,answer
0,dim duboff,2024-03-24 17:08:42,"Прикольно! Недавно открыл для себе сбермегомаркет, это не реклама серьёзно, так вот я там купил жене новый телефон на 10 000₽ дешевле чем в официальном магазине производителя. Так вот к своим бараном ,получал здесь всё норм мне понравилось, короче советую приятный офис.",5,
1,Дмитрий Будкин,2023-07-19 12:18:45,"По работе банка претензий нет, работают почти все окна, помогут, подскажут, расскажут. Радует, что есть распределение посетителей по отделам, т.е по кредиту, по вкладам и т.д. Современные банкоматы, быстрые, удобные",4,
2,Александр Мочалкин,2022-12-20 15:55:28,"Прекрасное обслуживание,персонал вежливый,всегда выслушают и посоветуют выгодное предложение.К клиентам относятся с уважением,всегда внимательны,время ожидания не более 10 минут. Расположение удобное,банкоматов достаточно.",5,
3,Александр П,2023-12-12 11:35:11,"Удобный, комфортный, с нормальными сотрудниками, которые всегда придут на помощь.",5,
4,Серый Волк,2024-04-11 16:14:46,Одно отделение на ОЗТП .ДЕВЧАТА МОЛОДЦЫ. Директор вежливо разговаривает.,5,
5,Андрей Юрьевич,2024-03-03 16:41:46,"Приветствую! Приехали с дедом сделать вклад, отстояли очередь по талону, оказалось не в то окно... Снова дали другой талон, ещё подождали, 30минут.Причëм в нужном нам отделе девушка просто мило общалась с подругами.Решил уже позвонить на горячую линию, о чём и сообщил в слух. И о чудо, всё сразу заработало...",3,
6,Ирина,2024-03-28 04:05:37,Сбербанк - лучший из банков в городе Орске! С хорошими инфопродуктами,5,
7,Ольга Сизова,2023-08-10 14:49:29,"Хорошие обслуживание, решают быстро любые вопросы.,хорошо консультируют, молодцы",5,
8,Nusha Обзор,2023-08-09 16:18:46,"Вежливое общение приятная обстановка, все грамотно объясняют и подсказывают",5,
9,Ольга Кравчук,2024-04-24 14:22:12,Пора бы отремонтировать входную группу. Ступени при входе в ужасном состоянии.,3,
10,Задворнова Елена,2024-03-17 20:33:45,"Все супер, спасибо что вы есть!!!",5,
11,Олеся Н.,2021-12-12 11:45:04,"Очень удобное расположение. В центре ОЗТП, рядом с остановкой. Приветливый, вежливый персонал. В помещении чисто, уютно.",5,
12,Екатерина Калмухамедова,2023-11-08 09:07:32,Тут лучшие сотрудники.,5,
