,name,date,text,stars,answer
0,Расима Б.,2024-01-27 20:06:51,"Банк удобно расположен и уютное помещение внутри. Но не всегда профессиональное обслуживание.Не удобное время работы, короткий рабочий день, а самое не удобное это не рабочая суббота.",3,
1,Ханифа Муталова,2024-01-30 18:27:46,"Добрый вечер! Сюда хожу за пенсией. Очень приветливые девушки,заданные вопросы не остаются без ответа /т..к. у пожилых находятся много непонятные в банковских делах,ухожу довольной/",5,
2,Любовь Толокнева,2023-11-04 15:33:47,"Грамотное и оперативное обслуживание, приветливые и тактичные сотрудники!",5,
3,Suppnef,2023-08-19 00:17:00,"Самый огромный минус Сбербанка, это то, что они перестали работать по выходным. Прийти и решить свой вопрос в удобное время просто невозможно и этот факт нивелирует качество сервиса и саму атмосферу в здании, потому что если вы не можете попасть в банк, чтобы не отпроситься с работы, то ни о каком удобстве речи быть не может.",2,
4,Зульфия,2024-02-27 12:55:13,"Кассиры, операторы ,консультанты на все вопросы отвечает консультирует, всё нормально.
Плохая вентиляция помещения сбербанка",3,
5,Анастасия. К.,2023-12-10 15:39:56,"Хорошое отделение банка, сотрудницы банка доброжелательные, в непонятных ситуациях сделают всё возможное,помогут .",5,
6,Татьяна Тишкова,2023-10-04 16:47:56,"Что можно сказать про банк??Хорошо работают,стараются быстро обслуживать,вежливо разговаривают,в зале помогают пенсионерам,кто не может справиться сам,отвечают на вопросы...",5,
7,Евгений Ананьев,2023-08-01 20:32:37,"Искал доллары США срочно перед поездкой, из другого отделения позвонили, уточнили наличие и направили сюда. И курс был хороший. Но оплачивать только их картой -- пришлось переводить себе по СБП с зарплатки другого банка. И в операциях прошло не покупкой валюты, а выдачей наличных.",4,
8,812029 Назметдинова,2022-12-10 15:58:34,"Хорошее обслуживание, отношение к клиентам отличное, персонал хороший, время ожидания зависит от терминала и обслуживания, расположение банка удобное, три банкомата всегда работают",5,
9,Оксана Буслаева,2023-04-29 15:46:05,"Хорошее обслуживание , персонал вежливый, где стоят банкоматы маловато места , но они рабочие и это радует👌",5,
10,Анонимный отзыв,2021-08-23 06:12:07,"Отделение банка удобно своим расположением, потому постоянно очереди. На входе и в зоне банкоматов всегда есть сотрудники, которые помогут как с банкоматами, так и выбрать талон к нужному специалисту, а, зачастую, и сами могут разрулить ситуацию, минуя очередь. 
В отделении комфортно, особенно в жару, есть места для ожидания, детская зона.
Сотрудники вежливы и доброжелательны.",5,
11,Юрий Малахов,2024-03-30 08:56:27,"Всё под боком, персонал хороший!",5,
12,оксана зарипова,2023-01-15 13:23:41,"Я не знаю как здесь обучают сотрудников. Привозили бабушку 90 лет на открытие карты, сотрудник допустила ошибку в фио. Пришлось везти повторно, на исправление. Просили открыть карту на получение пенсии, но карту в пенсионном не приняли. Сказали для пенсии нужна другая карта пс мир.",1,
13,Наталия Дорожкина,2022-09-09 15:33:08,"Отличный консультант Ольга. Всё расскажет, всё подскажет, выберет лучшее! Фамилия вроде бы Хисматуллина",5,
14,Михаил,2023-11-16 15:39:36,"Банк отличный, но почему то на карте денег нет",4,
