,name,date,text,stars,answer
0,Максим,2023-09-02 14:59:25,"Время работы указано до 18:00 в будний день
Я пришёл в 17:20 чтобы забрать посылку в постамате. 
Отделение в это время было закрыто, у посылки был последний день хранения. СПАСИБО!!!
Самоуправство сотрудников этого отделения не имеет границ... закрылись на 40 минут раньше.",1,
1,Владимир Межевикин,2024-01-09 21:47:24,"Чисто удобно, парковка хорошая, но есть минусы.",4,
2,Ххх,2023-12-10 11:16:15,"Удобно расположен и круглосуточно, то очень важно",5,
3,Просто житель,2023-05-05 12:39:20,"Обслуживание грамотное, быстрое.С клиентами вежливы и прелупредительны! Ожидание взависимости от наплыва клиентов. Приемлемо.Банкоматы работают.Персонал в вопросах компитентен.",5,
4,Наталья Угнивенко,2022-06-04 07:30:31,"Мне нравится именно этот сбер...Девочки умнички-красавицы,все раскажут-подскажут,помогут.Персонал приветливый,обслуживают быстро,четко и качественно.К банкоматам свободный доступ.",5,
5,Екатерина Лит,2023-06-03 20:30:26,"Обслуживание долгое, отношение к клиентом брезгливое. Время ожидание не сказать, что долгое, но некоторые вопросы, касающиеся не снятие денег, долгое.",4,
6,Юрий Р.,2024-04-13 09:58:48,"Обычный сбер, зал не очень большой",4,
7,Анна,2023-03-29 17:14:54,Хорошие сотрудницы.Всегда готовы прийти на помощь по разным интересующим вопросам,5,
8,Ирина Цыганкова(Шаранова),2022-07-17 11:35:44,"Удобно расположен, вежливые девушки, всё делается быстро.",5,
9,Маевская Катерина,2022-08-18 17:53:42,"Удобное расположение, девушки помогают с различными вопросами, хорошее обслуживание, банкоматы 24/7.",5,
10,Геннадий Махрин,2023-01-15 16:59:18,"Все удовлетворительно. На 4,5 -5 балов не дотягиваю. Все по совдеповски.",4,
11,yaldar2013,2023-02-10 14:37:14,Вежливый отзывчивый персонал всё ок.,5,
12,Валери Б.,2023-02-19 17:46:58,"Обслуживание отличное, персонал вежлевый",5,
13,М.Н.,2021-07-31 17:54:49,"Менеджеры обманывают пенсионеров, видя их беспомощность. Впихнули страховку, ничего об этом не говоря, а дома обнаруживается, что с карты списываются деньги.",1,
14,Сергей Иванов,2021-11-14 06:07:38,"Огромный минус в том что нельзя разменять деньги в кассе без комиссии, а в банкоматах часто нет купюр по 100 рублей, минимум 500.",3,
15,Человек,2022-05-22 17:29:38,"Иногда бывает грязно в помещении.А так,что бы зайти и снять деньги-нормально.",4,
16,галина ищук,2020-01-26 12:50:37,"Все хорошо. Обслуживание, отношение сотрудников, профессионализм. Единственный минус - до 18.00 в будни. Было бы удобней дл горожан - продлить работу до 20.00 в рабочие дни.",5,
17,Максим,2020-01-08 12:20:40,"Вообще последние время не очень люблю этот банк. Менеджер при выдаче кредита говорит одну информацию, на самом деле по другому все получается. Сбербанк онлайн глючит постоянно, то смс не приходит, то в приложение не сразу видно о списании и о зачислении. Перед новым годом 2 раза кредит списали, по этой же проблеме, что система у них зависает. После запроса в банк, сумму так и не вернули.",3,
18,Anna Yatsenko,2022-07-10 18:53:28,Обслуживание очень понравилось..,5,
19,Алексей Алёхин,2021-11-03 14:40:03,"Хороший банк, но почему убрали терминалы оплаты из трех остался один.",4,
20,Серега Положенцев,2022-05-21 17:06:40,"Неудобное расположение, парковка",2,
21,Ольга Кучеренко,2019-11-08 04:25:38,"Навязываются ненужные действия - спрашиваешь об одном, а девочка- помощница делает в первую очередь то, что ей нужно для бонуса. Тем самым вместо решения проблемы отнимается время, которого и так бывает недостаточно, что очень нервирует. Научились бы сотрудники слышать людей!!!!",3,
22,parschin69,2021-09-11 16:55:45,"Самое главное толпы нет,и всех обслуживают.",4,
23,Инна Луковкина,2021-09-09 11:18:50,"Удобное место, много терминалов",5,
24,Олег Веретенников,2019-12-10 00:56:14,"Думал, что Драконовский банк, весьма НЕ ЧЕСТНЫЙ и НАГЛЫЙ по отношению к клиентам, но так получилось , что нарвался на ещё более агрессивную банковскую структуру......",2,
25,Губкин Сити,2023-03-24 16:49:45,Хорошее обслуживание,5,
26,RV,2021-09-21 09:15:54,Очередей практически не бывает,4,
27,Александр Ларичкин,2020-02-21 17:16:40,Хорошее место все очень быстро в обслуживание.,5,
28,Владимировна 31,2020-07-22 09:41:49,Очень добрый персонал. Оформляют быстро и качественно.,5,
29,Сергей Сухоруков,2022-06-30 12:35:28,Все хорошо,5,
30,Нелли Черникова,2020-01-27 20:50:23,Быстрое обслуживание и грамотные консультанты,4,
31,Анна Гранкина,2020-03-19 11:45:33,всё быстро и все очень отзывчивые!,5,
32,Ирина крамарова,2020-02-09 12:41:47,Не плохо есть терминалы но если заплатить что по квитанции целый геморой.,3,
33,Вадим Голубицкий,2019-12-25 18:54:31,Здесь намного лучше обслуживают чем в головном офисе!,5,
34,advel,2019-09-28 14:40:40,"Нормальное отделение, но очень часто огромные очереди",4,
35,Максим Уколов,2021-07-15 20:11:00,Сбер как сбер...,4,
36,Анонимный отзыв,2020-08-03 17:26:33,"Удобно, близко от дома.",5,
37,Александр Бондарь,2019-09-25 14:24:49,Как продаешь в нутрь банка так только лица меняются а все остальное нет,4,
38,Николай Горбачёв,2019-08-31 05:42:32,"Постоянно неработающие банкоматы, из 4х отключен 1-2, из-за этого очереди ...",4,
39,Виталий Колеснеченко,2019-12-19 19:14:16,Грамотные консультанты и большой зал.,5,
40,Сварщик От-Бога !,2019-11-19 05:01:26,"Знака не хватает или разметки. Там клоака твориться , днём.",5,
41,Наталия С.,2020-08-23 20:04:34,Очень хорошо работает,5,
42,Наталья Ясеновская,2021-12-02 12:46:59,Классный6,5,
43,Вася,2019-08-08 12:13:51,Хорошее отделение.,5,
44,В. Сергей,2019-04-23 15:23:01,"Сбербанк он как В.И.Ленин - ""был, есть и будет""",4,
45,Николай Л.,2019-11-03 06:49:35,Все медленно!,2,
