,name,date,text,stars,answer
0,василий соколов,2023-11-09 15:21:14,"Всё хорошо, спасибо за качественное обслуживание, особенно хотелось отметить Юлю, которая сопровождала дистанционно сделку купли- продажи. Заведующая тоже очень внимательная!",5,
1,Ирина Р,2023-10-30 12:52:49,"Ставлю 4 звёзды за не удобный график работы. В субботу не работает, в будние дни с 9-00 до 18-00, очень не удобно для работающих. А общее впечатление: довольно компетентные сотрудники, отделение чистое.",4,
2,Кирилл Морозов,2023-09-08 15:30:49,"Большой офис с огромной зоной 24. Отзывчивые сотрудники. Был клиентом ипотечного центра и зоны обслуживания физ лиц. И там и там обслуживался комфортно как к себе домой пришёл. 

Последнее время не радует только долгое время ожидания в очереди. Спасает только вкусный кофе, который недавно начал появляться в офисах. В том числе и в этом",5,
3,Жардимов Кайрат,2024-04-24 15:07:23,"Хорошее расположение,всегда приветливый персонал,все работает как часы,самое главное что удобно!!!!",5,
4,Лесные братья,2023-07-08 01:34:44,"Обслуживание хорошее, очередей нет,есть автомат с кофе( воды нет- лето,жара). Отношение к клиентам хорошее.Персонал вежливый,но лишние карты иногда навязывают.Время ожидания небольшое.",5,
5,Николай Курьянов,2023-02-06 17:06:23,"Удобное расположение, быстрое и профессиональное обслуживание. Сотрудники отзывчивые, помогли при решении всех вопросов, даже руководитель подключился к решению проблемы. Рекомендую данное отделение!",5,
6,98781 Швецова,2024-04-12 17:35:46,Всегда вежливый и отзывчивый персонал. Так держать! Спасибо!,5,
7,Иван П.,2023-06-07 16:26:00,"Удобный офис в центре города, это сразу и делает не большой минус - часто большие очереди.
Ну и по классике - часто 1-2 банкомата не работают или не могут выдать нужную сумму и приходится стоять в очереди в другой",4,
8,Мерцалов Валуа,2023-11-26 05:17:41,"Хорошее обслуживание, много операторов, банкоматов. Удобно",4,
9,Доктор Стрэндж,2023-03-12 16:59:56,"Сотрудники очень хорошо общаются , Банкоматы не пользовался но в внутри все чисто и приятно. Но время ожидания не очень то удобно но сойдёт.",5,
10,Мария,2022-08-17 11:31:46,"Самый центр города. С парковкой могут быть большие вопросы (можно поискать на близлежащих улицах или надеятья на везение) чисто, много места, свежий ремонт, приветливые сотрудники. Банкомат оплатить/положить/снять.",5,
11,Роман Боязитов,2023-05-12 19:07:47,"Обслуживание на высшем уровне, вежливый компетентный персонал с хорошим отношением к клиентам, время ожидания в очередях не долгое, находится в центре города, не заметить сложно",5,
12,Вероника Бат,2023-06-06 14:46:23,Месторасположение банка хорошее. И возле банка и напротив есть места для парковки. Сотрудники вежливые.,5,
13,Галина Скоромникова,2023-01-26 12:46:22,"Отличное месторасположение, четкость и быстрота обслуживание, удобный зал для ожидания очереди. Большое количество банкоматов.",5,
14,Ольга Михайлова,2022-10-31 14:28:48,"Расположение в центре города, удобная транспортная развязка, доброжелательный коллектив, отзывчивые и грамотные сотрудники.",5,
15,В. С.,2023-05-14 16:07:10,"Расположение в центре и это хорошо, но от остановок далеко, парковки нет. Если, например, приедет инвалид то это большая проблема для него. Не продуманое расположение.",4,
16,Ольга,2023-04-26 15:51:24,"Оформляли сделку в этом отделении, всё прошло быстро, без проволочек, грамотный сотрудник банка и мы ушли примерно через час с завершенной сделкой. Я считаю это отличный результат, раньше дело занимало полдня.",5,
