,name,date,text,stars,answer
0,Анжелика Бернацкая,2023-11-21 12:07:33,"Отделение нравится. Во-первых, рядом с домом, а во вторых круглосуточно работают банкоматы, вежливые специалисты, корректные; в отделении нет очередей. Для клиента банка всё очень удобно.",5,
1,наталья р.,2023-12-03 18:55:08,"Лучший офис сбербанка. Терпеливые, внимательные сотрудники. Все объяснят, помогут. Очередей нет",5,
2,Ангелина Лупашко,2023-03-15 08:23:32,"Мне нравится. Удобно. Персонал вежливый. Сколько раз обращалась всегда решались вопросы. Удобные терминалы. Очередь небольшая, двигается быстро. Всегда чисто.",5,
3,Евгений,2023-05-16 02:04:17,"Вежливый персонал, уютный зал. Операторы действительно интересуются и погружаются в проблему, и решают все вопросы. Остался под очень приятным впечатлением.",5,
4,Ярослав Мальцев,2022-08-03 16:30:33,"Мне нравится. Достаточно быстрое обслуживание. Есть места для отдыха, сидячие места. Всегда готовы проконсультировать. Вобщем, типичный Сбербанк. 😊 радуют круглосуточные банкоматы. 👍",5,
5,Павел Перчиков,2023-04-12 09:18:24,"Самое лучше отделение Сбербанка в Норильске, но до пятерки конечно не дотягивает по причине достаточно большого количества клиентов, которое как вы понимаете связано с бестолковой организацией труда, где сотрудник тратит время на лишние действия",4,
6,Viktoria090516,2023-05-06 22:42:26,Постоянно куча народу талоны вызывают как попало сидишь думаешь о щас уже моя очеред. Подходит по цифрам на талоне раз и начинают другие вызывать кто вобще после тебя идёт.Много глупых сидит им задаёшь вопрос они даже ответить не могут позвоните говорят на горячию линию зачем туда мне звонить если я пришла в офис и хочу на месте решить вопрос,1,
7,Елена Рощупкина,2023-04-11 15:51:02,"Хорошее отделение банка, всегда есть парковочные места, ожилание не слишком длительное, персонал вежлив и грамотен",5,
8,Иринка,2023-05-20 11:53:25,"Отличное отделение Сбербанка. Приветливый, грамотный персонал.Что еще надо клиентам:)
Рекомендую!",5,
9,ВалериЯ С,2023-08-21 20:40:30,"Обслуживание на уровне, всё подсказывают, работа сотрудников на отлично!",5,
10,Александр,2022-12-13 19:42:24,"Хорошее отделение сбербанка. хорошее отношение к клиентам и обслуживание , очень удобная система очереди по талонам , достаточное количество банкоматов. вежливый персонал.",5,
11,василий колев,2023-05-12 13:32:06,"К окошку номер три лучше не подходить. Не опытная вопше, час прождал пыталась что-то сделать в итоге другая за пять минут зделала Написала заявление и отправила. Остался очень не довольны. За пол часа до окончания работ,сидят клиентов не хотят обслуживать.",2,
12,Азат Габдрахманов,2023-05-22 12:49:07,"Очереди, постоянные очереди, как в поликлиннике, и кстати не все сотрудники компетентные, приходится брат помощь более опытных работников данного банка",4,
13,Владимир Витнин,2023-11-08 17:35:37,Специалистыхорошие ноувы не активные а могли быть по шустрее.,3,
14,Эльвин Ахмедов,2023-06-21 17:10:12,"Сложно сказать, насколько хуже или лучше это отделение по сравнению с другими, потому что в других просто обвал, здесь еще более менее можно от 10-60 минут дождаться своей очереди",4,
15,385664 лазеева,2023-12-19 22:24:22,Персонал- менеджеры помогают. Немного неудобный вход,4,
16,александр волужев,2023-06-16 14:12:06,"Нет, консультантов, сократили, что-ли, седня подошёл, спросил у окошка, (поинтересовался, ответ тёти, не красиво, со стороны работника Сбербанка.",4,
17,Иван Башков,2023-06-09 13:54:14,"Делал тут карту и разные к ней привязки. Персонал общительный, готовый помочь. Взял талон - 2 минуты и можешь идти. Безусловно советую",5,
18,Евгений Хромкин,2023-11-24 06:56:43,Прекрасное и культурное обслуживание,5,
19,александра неводничева,2022-05-03 12:58:32,"Отличный банк,сотрудницы вежливые,приветливые,ответственно подходят к своим задачам и вопросам клиента,мне нравится,молодцы,сервис хороший",5,
20,Владимир Егоров,2022-11-08 14:41:27,"Очень плохое обслуживание. Однажды ждал 15 минут при том что людей пере до мной не было(на фото). При следующем обращении (посылка сберлогистик) очень навязчиво пытались предложить подписку сберпрайм, а потом и кредитную карт. При общении со мной оператор постоянно отвлекалась на личный телефон.",2,
21,Ольга Попеску,2023-01-17 07:45:53,"Банк хороший, обслуживание хорошее. Были, конечно, проблемы с этим отделением, но девочки быстро разрулили.",5,
22,140568 Иванов,2024-02-13 03:39:30,Нормальный офис. Свою функцию выполняет.,5,
