,name,date,text,stars,answer
0,Марина О.,2023-12-19 09:58:40,"В сбере поселка Сергиевский работает Надежда. Это добрый, отзывчивый человек, всегда готовый помочь. Она хорошо знает свою работу. Всё объяснит, поможет. А терпения у неё целый обоз.",5,
1,Ольга Ткаченко,2024-02-22 06:04:37,"Раньше была большая очередь, т.к. банк работал 3 раза в неделю, сейчас когда поменялся график ра очереди нет.",5,
2,Дарю Добро,2023-10-25 10:31:45,Хорошее отделение банка. Удобное расположение.,5,
3,Демидова Н.,2023-03-04 11:16:27,"Плохо нету банкомата!!!!Приходится ехать в Коломну, чтобы снять или положить деньги очень не удобно!!!!",2,
4,Наташа Герасимова,2021-09-04 10:17:29,"Хотелось бы приятных улыбок на лице сотрудников. Пришли внести деньги на карту, правда мелочь(копилку вскрыли), отказали. Позвонила на горячую линию Сбера, сказали обязаны принять, пошла ещё раз, настойчиво сказала, что уже звонила на горячую линию, обязаны. Приняли конечно, но лица сотрудников... Просьба к руководству, поставьте аппарат для пересчета мелочи, все таки отделение находиться в посёлке.",3,
5,Алексей Алаев,2022-02-17 20:41:37,"Был много раз по работе.К сожалению, греф уничтожил звание государственный банк.Теперь это банк коммерческий .К людям отношение соответствующее.Удивляен,что не закрыли отдаление",5,
6,ИРИНА,2022-10-12 04:01:24,"Главная проблема Банкомат! Очень нужен,и желательно доступ к нему 24 часа чтобы.",4,
7,Руслан Абдюшев,2020-02-28 12:44:59,Провели меня как дурака внес деньги сказали что на счет поступят через 4ре часа согласился.через пять часов так и не пришли позвонил в сбербанк сказали что в течение рабочего дня тоесть если я правильно понял сегодня пятница 28022020 и поступят они на баланс 03032020 это как нормально? Отделение сбера в совхозе сергиевском всем желаю там только снимать деньги не в коем случае не класть и по моему мнению убрали банкомат чтоб таким образом замораживать наши деньги!,1,
8,Денис,2020-01-22 12:59:11,"Быстрое и качественное обслуживание, грамотный консультант-кассир, всё расскажет, объяснит,жаль что нет просто банкомата,хотя в Радужном почему то есть",5,
9,Иван Кузнецов,2022-08-19 11:32:22,"Пришёл в будний день, не работает.",1,
10,Елизавета Логинова,2021-09-11 06:19:37,Деньги на карту приходят в течении нескольких часов,5,
11,Одег Неизвестно,2022-04-22 21:09:17,Нет даже банкомата,1,
12,Андрей Смирнов,2019-08-26 11:16:31,"Вот как человек может в будни попасть в банк, работающий до 17? Что же к сбера такой сервис издевательский?",2,
13,Ксения М.,2020-01-27 05:16:16,"Ну что сказать... Палочка-выручалочка для тех, у кого терпение резиновое 😆",4,
14,Александр Кононов,2019-08-11 09:57:24,"Отделение удобно расположено, но график не очень.",5,
15,Владимир Хомутов,2020-10-21 14:44:10,"Удобно, рядом с домом.",5,
16,Светлана Я.,2019-09-16 17:40:45,"Не могу ничего сказать, но пользуюсь им",4,
17,ольга,2019-11-19 11:58:04,нет терминала оплаты,2,
18,X-One,2019-08-03 04:02:03,Нормальный банк,3,
