,name,date,text,stars,answer
0,Ангелина Нохрина,2024-02-28 18:04:47,Хорошее отделение. Приветливый персонал. Чаще всего очередей нет. Чисто и приятно находиться!,5,
1,Юлия,2024-01-26 08:26:25,"Написано, что работают с 8:30,а на самом деле с 9:00,почему обманываете клиентов? Измените расписание на ресурсах. И доставка сбер указала режим работы с 8:30. А а остальном персонал отзывчивый, решают все вопросы.",4,
2,Ангелина Нохрина,2023-09-30 15:29:26,Не совсем удобный вход в отделение. Расстояние между входными дверьми очень узкое. С ребенком на руках заходить не удобно. В целом отделение обычное. Зашли прошли по кнопке без очереди. Быстро вышли.,5,
3,Enigma SPA студия релакса и коррекции фигуры,2024-02-19 18:56:27,"удобное расположение, вежливый отзывчивый персонал",5,
4,Галина Лапина,2023-06-22 16:04:33,"Душно, тесно, все друг другу мешают, толкают, пихают, какое соблюдение дистанции, тут бы живому остаться и наконец-то выйти на улицу, выдохнуть 🤪! Идут туда в основном пенсионеры, наверное по привычке, а сидячих мест мало... КОШМАР!!! Ходила за справкой, пришлось ждать, а это - жутко и страшно!!! Зато в СБЕРБАНКЕ оптимизация и закрытие ""лишних"" отделений????",1,
5,Марина Г.,2023-08-16 16:13:45,"Всегда иду туда спокойно знаю, что персонал отзывчиый ,вежливый , места бы побольше, но это другой вопрос,,,,",5,
6,Маргарита Егорова,2024-02-25 17:40:33,Так здорово все сделали!!! Приятно заходить!!!,5,
7,Axel Lotrell,2023-08-15 14:59:27,"Как правило после 10.00 всё быстро. Бабушки разбежались, пенсия получена, ЖКХ оплачено. Заехали, закинули наличку на карты по быстрому и всё)).",5,
8,Дмитрий,2022-06-22 11:40:49,"Удобное расположение, вежливый персонал, быстрое обслуживание. Заказывал несколько раз сбер доставку на этот адрес, от одного заказа решил отказаться, сотрудники помогли всё правильно оформить, главное без нервов и недовольства, за что отдельное им спасибо.",5,
9,Анна Боковикова,2023-07-11 12:22:04,"Персонал отзывчивый, всегда с улыбкой( ну или мне так везет). Небольшая очередь, но это наверное в любом Сбербанке). Банкаматы работают)",5,
10,Светлана Бондаренко,2023-07-30 19:05:58,"Бывает много народа,долго приходится сидеть в очереди.Часто очереди у банкоматов.После 18 часов доступа к банкоматам нет,невозможно снять наличные",4,
11,Дмитрий Константинович,2022-11-07 11:20:13,"Уютный филиал Сбербанка, приятные сотрудники и консультанты, никогда не видел ни очередей, ни долгого времени ожидания приёма у специалистов. Банкоматы в наличии, работают.",5,
12,Агнесса Кошкина,2022-11-12 11:07:33,"Заказала в Сбермегамаркете товар, он пришёл в субботу, забрать нет возможности, так как это отделение работает до 13.30, а в воскресенье вообще не работает. Придётся ждать до понедельника. Ужасный график работы, и в будни только до 17.30.",1,
13,Алексей Харьков,2024-03-15 16:30:52,После ремонта все стало просто бомба.,5,
14,Эдуард Лимонов,2022-07-15 20:46:15,Большие очереди всегда . Персонал частенько грубит и огрызается.мало мест для ожидания своей очереди. Очередь двигается очень медленно.терминады часто не работают.,1,
15,Lis @ Top Dir,2022-06-22 08:26:41,"Много раз приходилось обращаться за услугами в банк, всегда приветливые консультанты которые помогут с любым вопросом. Особенно по вопросам карт",5,
16,Максим,2022-11-01 12:12:17,"Удобное расположение, вежливый персонал, грамотная организация работы.",5,
17,Егор. Е.,2022-06-28 16:30:16,"Очереди очень большие, места мало в зале ожидания. Обслуживание, долгое сотрудники, не знаю кто за какую операцию отвечает,иногда огразаются,но не все) 
Имеется электронная очередь через терминал, но не всегда есть сотрудник, который поможет взять талон к оператору своей операции. 
Не совсем чисто бывает в зале ожидания. 
Есть над чем пороботать для улучшения, сервиса)",3,
18,Ирина Агличева,2023-08-03 15:46:16,Хорошее обслуживание и вежливый персонал.,5,
19,Кристина Овчинникова,2023-03-18 17:26:44,"Иногда отделение ужасно перегружено и очень долго ждать свою очередь, и отделение довольно маленькое",4,
20,Николай С,2022-12-25 14:55:17,"неудобный график работы. работающие люди не могут посещать в будни данное отделение, только тунеядцы, но им там делать нечего.",1,
21,Маркина Екатерина,2023-02-25 07:50:30,Отличное обслуживание. Приветливые сотрудники.,5,
22,Рифат М.,2023-07-29 17:19:02,Хороший банк. Рядом расположен.,5,
23,Артем Б.,2022-11-19 12:37:03,"Отличный банк, всегда помогут, чисто и уютно!",5,
24,Ирина Моисеева,2022-07-30 12:34:12,"Обслуживание вежливое ,ожидание бывает разное к примеру если не работают терминалы ,а их все меньше, то ожидание длится долго.",4,
25,Глеб Щ.,2022-09-27 08:43:29,"Закрылись на 20 минут раньше, в отделении мне в тот день сказали что они до 19, в 18:40 было уже закрыто.",2,
26,Наталья,2023-01-14 17:31:00,"Быстро все оформила, консультант вежливый.",5,
27,Михаил Горохов,2023-05-02 08:01:21,"Вечное скопление бабушек и дедушек, половина окон не функционируют",3,
28,Айрат,2023-03-21 06:13:31,Воняет как автобусе летом.Это же банк что происходит? Проветрить не судьба?,3,
29,Елена Жарова,2022-12-31 18:05:16,"Хорошее обслуживание клиентов, очень добрые работники",5,
30,Мария Казакова,2023-06-26 16:10:19,"Компактный офис, банкомат работает.",5,
31,сергей карьков,2023-06-16 18:08:02,"Всего лишь два банкомата,очередь в банкомат.",4,
32,Виктор,2022-06-22 15:21:50,"Очереди огромные, долгие, душно, сесть негде, воняет, два часа ждал перевыпуск карты, на свою голову заказал сюда",1,
33,Дмитрий К.,2022-06-15 19:30:31,"Всего два банкомата, один выдает только 1000 другой по мелочи, не удобно, надо стоять две очереди.",1,
34,Александр иванов,2022-12-31 11:58:22,"Уютно, компактно, но сосульки можно иногда удалять, ну или проложить греющий кабель.",2,
35,Наталья Колганова,2023-07-21 17:21:18,"Без изменений, куча народу",1,
36,сергей баранов,2022-05-22 18:12:53,"Постоянные очереди, часто не работает банкомат на выдачу, ужасно скрипит входная дверь душно все это нервирует посетителей .",2,
37,Наталья Купчикова,2023-03-29 12:32:26,"Хорошее отделение, но мало места.",5,
38,Инкогнито 9756,2023-11-24 16:48:09,Спасибо,5,
39,Марина Бисарнова,2020-03-04 07:50:20,"Отделение сбербанка существует очень давно, жили в этом районе, всегда сюда заходили, и теперь, когда нужно, заходим. Помещение небольшое, но много окошек, два терминала, квалифицированное и быстрое обслуживание, нравится отделение.",5,
40,Станислав .,2021-03-11 10:33:12,Отделение Сбера. Полный спектр банковских услуг. Компетентные консультанты. Есть парковка.,5,
41,Василий Чернышов,2022-05-24 03:39:08,"Поменяйте двери на входе, их очень тяжело открывать особенно пенсионерам.",4,
42,Maria Mirabela,2021-10-28 02:32:36,Хороший сбербанка! Быстрое обслуживание и нет толкучки!,5,
43,Игорь Капков,2022-09-04 20:26:25,Средний уровень обслуживания,5,
44,germes stroy,2023-02-03 08:02:44,Хорошее обслуживание.,5,
45,Надежда Г.,2022-01-27 09:22:12,Отвратительое обслуживание я не могла получить карту для ребёнка,1,
46,Алексей Ефанов,2022-06-20 06:59:38,Три раза пытался зайти. График работы не соответствует.,1,
47,Евгений Попов,2022-06-05 05:28:17,Места конечно мало. Это банк или алкомаркет.,4,
48,Юлевна,2022-09-27 08:20:33,Удобное расположение,5,
49,Алексей Мартынов,2021-07-01 13:45:54,"Все по классике. Народу море, работать некому. В общем обычный сбербанк",2,
50,Ирина Ирина,2021-09-14 10:28:08,"Обычное отделение. Долго-быстро. Как всегда. Если очередь, ждать можно непредсказуемо.",4,
51,Дмитрий,2022-01-04 07:08:22,Очень маленькое помещение.,3,
52,Оксана Г,2020-03-30 18:58:32,"Персонал неподготовленный. Работа с деньгами, а неграмотная так называемая работа заставляет пользоваться другими филиалами сбербанка.",1,
53,Вера Казанкова,2023-01-07 18:35:01,Быстро,5,
54,Светлана Журавлева,2022-06-19 12:01:50,Ничего. Пойдет,5,
55,Лариса Ч.,2021-07-19 08:28:52,Время ожидания 50 минут!,2,
56,Татьяна Б.,2020-03-24 12:45:21,"Маленькое помещение, тесно. В жару пенсионеры с трудом высиживают . Не продумано",4,
57,Наталия,2022-05-03 05:28:29,Супер,5,
58,Ирина Леонова,2019-09-11 04:11:57,"Мое самое не любимое отделение Сбербанка. Девочки работают медленно, как бы нехотя.",2,
59,ирина павловская,2021-09-01 16:14:04,отличный банк,5,
60,Анна Агальцова,2021-08-02 10:09:00,Вечная очередь,3,
61,Жан,2020-02-12 20:07:40,Часто очереди к банкомат. Не удобный график работы.,4,
62,Кристина Жданова.,2020-07-22 06:34:24,Грамотные консультанты,4,
63,Мария А.,2019-12-27 21:07:59,Здесь быстрое обслуживание!,5,
64,Елена,2021-05-31 16:45:14,Время работы с 9.30 это ужас,4,
65,Ольга Ивашова,2019-07-28 08:15:50,Мало места. Мало окон для обслуживания,3,
66,Наталия,2019-08-23 12:15:48,"Тесно,постоянно душно и медленно обслуживают.",3,
67,Александр Юхименко,2016-09-28 08:44:41,"Постоянные толпа народа, даже после введения ""электронной очереди"". Регулярно не работает терминал для снятия наличных: то ""чипованные"" карты не принимает, то вообще никакие",1,
68,Юлия Гришинская,2020-01-07 11:53:09,Очень большие очереди,3,
