,name,date,text,stars,answer
0,антон,2024-02-08 15:24:56,"Раньше ходил в это отделение проблем не было,всегда подскажут/расскажут.выходил с результатом.сейчас не компетентные сотрудники, клиентоориентированности 0,свои продукты не знают, отфутболивают от одной к такой же другой.в итоге чтоб открыть расчётный счет пришлось 3раза посетить данное заведение.результат- вот вам пластиковая карта,но она не работает.дальше сами доделайте...единственное,что у них хорошо получается ""навяливать"" 
кредитную карту. В сбербизнес попалась грамотный и вежливый оператор.кот.смогла скрасить ""послевкусие"" от посещения данного отделения. за 7 мин.рассказала мне о продукте,активировала карту,подключила приложение.все по телефону.",1,
1,Бакытжан Абишов,2023-05-13 11:55:33,"Обслуживание очень хорошая! Время ожидания минимальная, персонал очень вежливый. Внутри чисто и уютно. Спасибо большое девочкам!",5,
2,Станислав Асабливый,2023-12-10 08:15:51,"После ремонта преобразился до неузнаваемости, в целом всё хорошо",5,
3,Елена П.,2023-09-21 15:59:06,"Хорошая работа, грамотные сотрудники, удобно для посетителей! Чтоо ещё нужно для оценки банка! Доверие? Да, и это тоже есть.",5,
4,соколова светлана,2022-11-07 18:02:47,Обслуживание прекрасное . Отношение замечательное отзывчивые сотрудники. Персонал отзывчивый.ремонт наикрутейший. Время ожидания 2 мин максимум . Банкомат современный . Очень хороший коллектив,5,
5,Светлана SS,2024-02-18 12:06:17,Сотрудник не владеет информацией по своему направлению либо хотела обмануть при покупке валюты,3,
6,MTV,2023-06-05 08:32:00,"Вносили деньги на сбер счёт, предварительно нужно было его открыть. Оформили все быстро,без проблем, заняла процедура от силы пять минут. Обслуживание быстрое,сотрудники компетентные.",5,
7,Ева Коновалова,2022-04-26 17:04:35,"После ремонта стал не таким каким-то, не комфортным что ли. Кассы нет, операции по выдаче наличных производятся прямо в зале, у всех остальных посетитей на виду, что ввело меня в некий стопор, не знаешь как и по улице потом идти)) после закрытия работает только один банкомат. До ремонта нравился данный офис больше, теперь, при необходимости хожу в другое отделение. К персоналу претензий нет, как и раньше все приветливы и доброжелательны, помогут, подскажут. После ремонта была там два раза и желания на последующие посещения не возникло, воспользуюсь, разве что, если остальные отделения будут закрыты.",1,
8,Аня Иванова,2022-04-28 18:05:14,"После ремонта стало намного лучше, установили современные терминалы, персонал вежливый и приветливый, всегда помогут расскажут и объяснят, обслуживание быстрое.",5,
9,Иваныч Семенов,2023-03-06 09:24:56,"Работает только один банкомат, во вне рабочее время. Остальные спрятаны в отделении. Зачем? Надо же было все банкоматы, как на Советской 18, поставить ВСЕ для круглосуточного доступа!",1,
10,Neich,2023-04-27 20:58:00,"Просторное, свежеотремонтированное отделение, не более того, а в остальном обычный сбербанк, в который идут просто по нужде.",3,
11,Сергей К.,2022-07-27 11:10:53,"Сбер как сбер
Написано на лицевой что это лучшее отделение
Ну будем верить) 
Пока не к чему докапаться
Единственное что тут временно ночью сейчас работает только один терминал
Но опять же это временно так как ремонт и всё такое",5,
12,Nikolay M.,2022-12-18 14:42:41,"После ремонта приятно зайти. Не всегда можно попасть к специалисту, приходится ждать, востребованы",5,
13,Любовь Белякова,2024-02-21 12:54:40,Отзывчивый персонал.,5,
14,Андрей Куркин,2023-02-10 16:30:29,"Хорошее обслуживание. Вежливые, ответственные сотрудники.",5,
15,Александр Машарский,2023-05-17 18:25:08,Все отлично. Только ооооооочень сильный запах.,5,
16,Никита Сергеев,2022-08-06 16:49:05,"После ремонта стал очень красивым, персонал очень вежливый, стало намного уютнен",5,
17,Марина АлексАндрова,2022-05-23 04:36:53,"После ремонта вообще красота и удобства. Персонал вежливый, компетентный",5,
18,Никита Бутузов,2022-05-06 13:31:17,Хороший банк. Часто кладу деньги там. Очередей практически не бывает. Сотрудники вежливые,5,
19,V. Иванов,2023-01-29 07:08:55,Хорошо организована очередь,5,
20,Игорь С...,2022-05-24 18:33:12,Сегодня очень помогли. Девочки спасибо вам большое.,5,
21,Пика Вячеслав,2023-07-12 12:20:34,Даёт денег) 5/5,5,
22,Никита Кошеварников,2023-01-06 20:11:27,"Молодцы, сделали ремонт.",4,
23,Алла Баева,2020-04-09 14:36:34,"Грамотные консультанты, вежливый обслуживающий персонал, в залах чисто, работают хорошо, претензий никаких нет. Свою работу знают.",5,
24,Полина Трубецкая,2021-03-10 21:12:11,"Быстрое обслуживание, вежливые работники, всегда подскажут, помогут!",5,
25,Шухрат Гапуров,2022-05-18 17:11:06,Все быстро. Хорошо обслуживать.,5,
26,Елена Богатырева,2022-09-12 06:24:07,"После ремонта стало хуже, на мой взгляд.",4,
27,Ирина Гуз,2021-07-07 13:53:42,"Жалоб нет вообще. Все девочки вежливые, работают быстро и качественно.",5,
28,Евгений Соколов,2023-10-26 19:22:08,Обычный.,4,
29,Евгения,2021-09-15 07:56:30,"Прекрасное обслуживание,всегда все обьяснят",5,
30,Виктория Пухова,2021-09-06 16:04:55,"Удобно, быстро, персонал квалифицированный",5,
31,Алексей Росляков,2019-09-27 09:37:48,Всё ожидаемо. Доброжелательные консультанты. Квалифицированное и быстрое обслуживание. Удобное расположение.,5,
32,Ivan Minyaylov,2021-05-03 10:40:34,"Посещаю часто. Чисто, красиво, доступно.",5,
33,Артур Васильев,2022-03-09 07:46:01,Не удобно стало после ремонта,3,
34,валерий власов,2020-05-24 14:34:53,"Все хорошо ,как и везде в сбербанке , но маловато места для парковки",4,
35,Михаил Л.,2021-01-25 12:32:18,"Удобно, круглосуточный банкомат, рядом с домом.",5,
36,Евгений Пырин,2022-05-04 01:06:08,Всём стараются помочь.,5,
37,Алексей Бушецкий,2020-08-27 04:02:19,"Головной офис банка в городе. Внутри опрятно, сотрудницы приветливые.",5,
38,Игорь Курбанов,2020-04-10 14:58:07,"Вышколеный, обученный, вежливый персонал, но очень неудобное расписание.",4,
39,Павел Б.,2018-04-25 14:51:57,"Очень радует наличие бесплатного Wi-Fi. Можно скоротать время, если собирается очередь. В этом же помещении имеется круглосуточный доступ к банкоматам (терминалам) Сбербанка.",4,
40,Фотограф,2021-08-06 12:49:46,"Близко, поэтому удобно",4,
41,Любовь В.,2019-11-04 08:44:27,"Расположение удобное, отношение приветливое, очереди отсутствуют.",5,
42,Жуманазар Чориев,2022-04-30 00:03:22,Супер,5,
43,Александр Барулин,2019-12-28 14:47:26,"Я его не предпочитаю. Я его использую, впрочем как и он меня.",5,
44,Юля Б.,2021-09-01 05:27:25,Отличный банк. Все норм.,5,
45,Кирилл Никулин,2019-10-22 06:05:47,"Не удобные банкоматы, большие очереди с долгим ожиданием",3,
46,Александр,2019-12-24 13:19:16,"Отличное место, денюжки там есть))",5,
47,Владимир П.,2019-09-26 17:22:25,Зарплату на их карту перечисляют.А кредит у них дорогой.,4,
48,александр ковалев,2021-10-03 20:43:50,Ремонт,1,
49,Виталя Сальников,2020-06-06 11:45:47,Задержка месячных переводов пенсии,2,
50,Анонимный отзыв,2019-11-15 16:01:03,"Какие бы гадости не писали,нормальный банк.",5,
51,николай,2020-02-09 14:40:10,Сливают своих клиентов коллекторам,1,
52,Andrei,2019-10-09 19:42:27,"Вечные очереди, не грамотные специалисты",1,
53,Антонина Богефи,2021-08-04 16:44:27,Вежлевые сотрудники,4,
54,Алекс wawa,2018-04-24 07:14:28,Ненавязчивы до отвращения. На весь зал банкоматов работает всего пара. Очереди бесконечные.,1,
55,Ирина Колесова,2019-10-31 13:29:34,"Хорошее отделение, перетензий нет",5,
56,Aнтон Долженок,2019-08-06 01:08:47,Обычный банк и круглосуточный банкомат,4,
57,Карина Щепина,2021-02-04 11:36:21,нагрубили(,1,
58,GIN,2019-12-23 10:26:17,"пять звёзд, что ещё написать",5,
59,Юлия Морозова,2017-12-14 12:31:30,Очень удобно. Внимательны. Ненавязчивы. Надежно.,5,
60,Сергей Васильев,2019-12-20 14:03:48,Хорошее обслуживание!,5,
61,Сергей Кротов,2019-09-27 07:13:46,"Один банкомат и тот за дверью , которая закрыта.",3,
62,alex1965,2019-12-19 02:56:47,банк как банк,5,
63,Василий Б.,2018-03-21 19:33:58,Все круто,5,
