,name,date,text,stars,answer
0,Александр Грибоедов,2024-01-26 08:08:36,"Пришёл в это отделение за справкой по кредиту. В получении справки отказали, т.к сказали что получить ее невозможно..... Сотрудник видимо даже сделала вид что звонит руководству, и уточняет возможность ввдачи справки, на что руководитель,якобы отвечает, что таких справок мы не делаем, и нужно обращаться, за каким то лешим, К ПРИСТАВАМ!!! Не знаю, действительно ли, руководитель так сказал, или она это выдумала...но одно пугает,больше другого....P.s: справку я получил в другом отделении сбербанка, без лишних вопросов",1,
1,Elka,2024-03-27 19:19:49,"Просторное светлое помещение, в очереди 5 минут, решила все вопросы. Спасибо за профессиональную работу",5,
2,Екатерина Туренко,2024-04-06 16:40:32,"Всё отлично, персонал вежливый,всегда помогут и подскажут",5,
3,Татьянка,2023-07-10 15:12:34,"Коллектив дружный, внимательный и спокойный. Оформляла несколько раз кредит. Рассматривают все варианты, советуют, подсказывают. Мне нравится.",5,
4,Rus Lanka,2023-04-23 16:54:10,"Была сделка по ипотеке. Вежливый персонал, всё подробно объясняют, оказывают помощь. Всё понравилось, очередей небыло.",5,
5,216561 Борис,2023-03-24 14:44:01,Удачное расположение но сотрудники не компетентные спросил выписку по карте сказала паспорт принес паспорт простоял в очереди пол часа она сообщает что справка платная 200р сразу развернулся и ушёл сразу всю информацию не могла сообщить потерял время инервы,3,
6,Инкогнито 4436,2023-10-23 13:31:44,"Частенько бываю ,нравится тем что ,количество людей минимум, девчонки консультанты доводят информацию полностью как положено!мне нравится моя оценка 5🙂",5,
7,Екатерина,2022-12-13 17:36:24,"Всегда обращаюсь в этот банк. Очередей нет, персонал вежливый всё подскажут расскажут.",5,
8,Алексей,2024-03-11 13:01:43,Хорошее удобное место,5,
9,Виталий Л.,2021-08-15 18:59:59,"Замечательный персонал, сотрудники готовы и могут решить любой вопрос клиента на высоком профессиональном уровне. Индивидуальный подход к каждому клиенту! Так держать!",5,
10,олег малышев,2023-06-12 16:50:15,Всегда быстро и качественно,5,
11,алексей васильев,2023-04-16 11:21:40,"Красиво ,уютно ,вежливо,удобно",5,
12,Сергей Макшаков,2022-09-17 14:00:36,Сотрудники очень вежливые. Объяснят и подскажут если что-то не понятно.,5,
13,wolf_18rus,2022-11-05 16:41:25,"Очередей почти не бывает, персонал компетентен весьма",5,
14,Katya.Borodulina2010,2021-08-25 09:02:10,"Хорошо расположенный офис, приятные сотрудники, внимательное и корректное отношение к клиентам.",4,
15,Сергей ----,2021-09-09 14:21:42,"Банк вроде ничего, но стоянки для авто практически нет, машину только за квартал оставить можно. Нет стоянки для инвалидов.",3,
16,618201 Соболев,2022-08-07 15:43:19,Всё супер и этим всё сказано...,5,
17,Станислав С,2021-05-06 09:09:06,"Было бы 5,если бы не навязывание страховки. Без моего согласия подключили мне страховку, выходит приличная сумма",1,
18,Дмитрий Козлов,2022-12-17 12:37:40,Обычное отделение,4,
19,Елена М.,2022-01-09 14:18:29,"Все сотрудники вежливые, объяснят если что непонятно.",5,
20,Сергей Пушин,2019-12-22 09:20:42,"Не удобно! Банкомат не выдал деньги! Отстоял очередь! Спасибо сотрудникам - вернули, но долго. Если бы не работники этой ... организации, то вообще 0,0......................................",2,
21,Евгений Судаков,2021-08-02 16:03:03,"Из трех банкоматов, нормально работает постоянно один.",3,
22,Маруся,2021-09-14 04:55:17,"Летом возле банкоматов такая духота,чуть сознание не теряешь.Сбер экономит на электричестве",2,
23,Lenya V.,2021-12-17 16:55:20,Быстро обслуживают клиентов,5,
24,Дарья Пономарева,2019-08-27 16:25:58,"Отличное отделение СБ, нет очередей, можно оформить ипотеку, единственный минус, проблема с парковкой",5,
25,Олег Б.,2021-11-07 19:57:06,Очень мало парковочных мест,2,
26,Деревянная тара на заказ,2021-07-28 03:52:28,"Удобен, только парковка мала",4,
27,Юлия Папаудина,2021-07-23 15:32:03,Не чем не отличились.все как обычно.,1,
28,ирина таранова,2022-08-13 07:22:25,Удобно,5,
29,.,2023-07-31 11:57:26,Всё ок,5,
30,Слава Атомный,2021-04-18 08:06:45,Процент 19 годовых ! Ужас,3,
31,Иван С.,2019-10-08 12:19:21,"Быстро, удобно, онлайн на высоте",5,
32,Дмитрий,2021-05-20 16:58:55,Хороший банк,5,
33,Любовь Ценева,2020-02-25 19:05:36,"Нет очередей, быстрое обслуживани.",5,
34,Оксана С.,2020-07-12 20:01:12,Не работают в выходные☹️,3,
35,слава казанцев,2020-10-05 11:27:28,Банк как банк .,5,
36,Полюс 56,2019-09-26 17:18:21,Обслуживание быстрое. Очереди нет.,4,
37,Dmitriy Varachev,2020-02-05 10:09:18,Парковка на 6 машин.,3,
38,Артём,2019-12-11 10:15:00,Нельзя припарковаться,1,
