,name,date,text,stars,answer
0,Огурчик,2023-11-23 08:40:36,"Ну просто обычный сбербанк, стоят несколько банкоматов и сзади помещение (вроде для посылок или кредитов могу ошибаться)",5,
1,Борис Ильиных,2022-08-30 09:24:14,"Отзывчивый персонал, не очень большое, но функциональное помещение с зоной банкоматов, залом по кредитным продуктам и банковским картам, операционным залом с удобными креслами для ожидания. Есть зона для отправки почтовых отправлений.",5,
2,Инкогнито 0498,2023-05-27 13:22:53,"Опытные, знающие своё дело, работники банка, всегда опрятные, приятные, вежливые. На все вопросы доходчиво и понятно объясняют.",5,
3,cumik cumik,2023-08-13 12:58:35,"Хороший банк всего 4 банкомата 3 снять/ввести 1 пополнить. Часто пользуюсь около дома,что делает банк удобным. 4 звезды из-за того, что внешнее впечатление не очень",4,
4,диана х.,2023-07-27 11:17:04,"Сотрудники некомпетентные а именно женщина в 3 окне 27.07.23
Не помогла решить проблему 
Отношение слишком высокомерное",2,
5,Владимир Б,2022-02-21 11:18:42,"Ужасное отношение,просидел потратил личное время вызвали по номеру пока искал кабинку они уже другой номерок пригласили отправили к другому окошку там уже свой клиент подошёл вобщем сказали другой номерок взять ,но ведь это снова очередь и время ,короче если вы опаздываете куда то ,то лучше обратитесь в другое отделение!!!",1,
6,Николай Шарапов,2023-08-22 21:03:59,"Профессионалы! В какое бы окошко не вызвали, всё знают, всё умеют.",5,
7,елена зирдамова,2023-12-10 16:12:12,Хорошее обслуживание,5,
8,Анонимный отзыв,2022-08-22 11:44:07,"Ставлю 4 звезды, и только потому что, зимой к этому сбербанку не подъехать, стоянка никогда не чистится, которая находится у дороги, летом её подметают, а зимой забывают! Ныряеш в сугроб а потом бегаеш вокруг.... кто бы вытащил. ПЕРСОНАЛ ВЕЖЛИВЫЙ!",4,
9,Светлана Лихачёва,2021-12-09 11:33:47,Не плохое отделение сбербанка правда иногда бывает много народу. Вседа вежливо всё объяснят и расскажут,5,
10,Сергей Гильмадрисламов,2023-08-24 19:53:19,Плохой подъезд с разбитым асфальтом...,3,
11,Халимов,2024-03-14 12:36:22,Надежно,4,
12,Ирина Панфилова,2023-09-21 05:35:18,Хороший сбербанк,5,
13,александр полонянкин,2023-02-24 05:18:55,"Очень долгое обслуживание,",3,
14,Валентина Красноперова,2023-04-16 15:44:28,Не умеют работать с ип,3,
15,Анна Савельева,2022-07-27 16:14:37,"Никогда, ничего незнающий персонал 
Не рекомендую",1,
16,SICHERHEITSFEHLER,2023-08-20 06:50:20,Отлично,5,
17,Vyktor Jakimof,2019-09-16 16:20:51,Нужна организацияБыстрого реагирования как правило у банкоматов работает одна девушка которая не может справится с потоком людей в часы пик. Это создает нервозность посетителей И плохо работающие терминалы обслуживание на 2 даже не. 3,3,
18,Татьяна Овчинникова,2019-12-25 14:29:01,"Хороший коллектив, мне все нравиться..... С наступающим новым годом! Удачи....",5,
19,Олег М.,2019-10-30 14:55:50,"Хорошее отделение, мне нравится. Если что помогут, проконсультируют.",5,
20,Михаил Б.,2020-02-22 19:43:06,Сбер. Хорошее место и доступное для пользователей,5,
21,Васил Шакиров,2020-07-03 03:18:04,Нет нормальной стоянки для автомобилей,4,
22,сергей,2020-04-28 19:03:52,Потому-что сбербанк это кучка жуликов,1,
23,Анна,2020-08-03 14:09:54,Приятный персонал!,5,
24,Квазимода,2019-06-04 02:52:27,Хороший банк . Маленький у них процен на вклады.,5,
25,Марианна Т.,2020-02-20 11:34:28,Все на высшем уровне,5,
26,Надежда К.,2019-02-22 19:49:14,Удобное приложение сбербанк онлайн,5,
27,Радион Х.,2019-01-31 00:08:21,Плохо принемают дж не много мятые 5000 боны,4,
28,Оксана К,2020-05-11 14:34:25,Всё отлично,5,
29,Володька Масловский,2018-10-13 17:57:44,Хорошие обслуживание,5,
