,name,date,text,stars,answer
0,Назар Пирматов,2024-01-31 16:47:14,"Хороший персонал , обслуживание быстрое за это смело 3звезды ,будет 5ть звёзд когда сделают полноценный ремонт как в новых отделах сбербанка ,желаю скорейшего исправления этой проблемы",3,
1,482130 Дворянчикова,2024-04-13 10:36:04,"Очень радуют менеджеры по сбербизнесу , все разъяснят и покажут , только хорошее впечатление , рекомендую",5,
2,Лариса,2024-02-17 17:31:08,"Мне нравится посещать этот банк , коллектив очень вежливый, ни разу не остались не довольны, всегда были решены наши дела.
в",5,
3,Людмила Захарченко,2024-04-13 10:02:11,"Оперативная работа персонала, молодцы, огромная благодарность за вашу работу. Рекомендую.",5,
4,Татьяна Sova,2022-01-09 15:22:32,"Огромная благодарность руководителю филиала Любови Юрьевне! Очень отзывчивый и высокопрофессиональный специалист и руководитель. Видно, что под её руководством персонал очень клиентоориентирован. Сотрудники работают чётко и готовы помочь с любым вопросом. Это очень приятно. Есть недостаток: часто ломаются банкоматы, но это скорее вопрос к Грефу. Странное стремление сбербанка уйти в цифру, когда это единственный банк вызывающий какое-либо доверие у возрастных людей, особенно пенсионеров. Но это другая история. Работа сотрудников филиала порадовала. Очень мне помогли, и не один раз. Спасибо!",5,
5,Татьяна Максимова,2023-09-11 04:25:54,"Прочитав отзывы решили взять кредит именно в этом банке. Надежда Аверьянова ст. мененджер, которая работала с нами, выслушала нас, все доходчиво обьяснила, за что ей огромное спасибо.",5,
6,alexandr,2022-10-21 05:12:01,"Проездом в Балашове!на Володарского 39 отлично обслужили персонал грамотный ,вежливый чисто есть парковка, напротив красивый парк👍👍👍",5,
7,Любовь Пелепенченко,2023-02-03 17:54:41,"Много раз обращалась в Сбер и осталась довольна , и взяли ипотеку все быстро оформили с маленьким ребенком предоставили кабинет для ожидания , рекомендую",5,
8,Татьяна П,2023-03-13 08:17:32,Обслуживание на высоте. К клиентам доброжилательные отношение. Всегда получала полный и развёрнутый ответ на интересующие вопросы. К банкомат частенько бывает очередь,5,
9,Андрей Диваков,2023-01-08 16:12:53,Центральный офис банка Сбербанк. На входе банкоматы. В самом офисе доброжелательный коллектив. Всегда помогут и подскажут если нужна помощь.,5,
10,Л Лебедева,2022-11-28 11:26:23,"Обслуживание оперативное, отношение с клиентом корректное, не обрывают, обьясняют все свои ответы, подсказывают, что надо сделать или что не надо делать, платежи принимают быстро,и очереди чаще всего 2 или 3 человека или вообще нет",5,
11,Олег Прохоров,2023-07-17 16:52:00,"Отличный персонал, всё понятно и доходчиво объяснили.
Комфортный офис",5,
12,Владимир Кочанов,2023-05-12 13:36:56,Быстрое обслуживание. Опытный вежливый персонал. Зона самообслуживания.,5,
13,olga p.,2023-08-16 15:41:45,"Персонал - молодцы. Подскажут, помогут. Время ожидания минимальное.",5,
14,ева древняя,2023-03-21 16:41:16,"Обслуживают быстро, отношение к клиентам прекрасное, персонал всегда вежлив.",5,
15,Антон Перов,2022-08-24 12:38:59,"Прекрасное строение, величественное видоммаксимально вежливый и тонкий коллектив. Браво да и только",5,
16,Елена Николаева,2022-04-30 16:28:16,"Обслуживание на высоком уровне. Но вот интересно почему в операционном зале стоит дозатор для обработки рук, а там где банкоматы и сотни людей в день трогают кнопки руками, где реально нужно обработать руки антисептика нет. Возможно Сбербанк экономит на клиентах?",3,
17,Жанна Базилевская,2021-12-17 13:01:19,"Отличный офис, доброжелательные сотрудники. Всё четко, грамотно, на высшем уровне. Без помощи не оставят. Всегда приятно сюда приходить)",5,
18,Оксана Романтеева,2023-04-16 11:48:24,"Обслуживание не плохое...но вот что касается банкоматов,то в этом минус,для центрального их мало,постоянные очереди",4,
