,name,date,text,stars,answer
0,Наталья Коваленко,2023-12-19 12:00:48,Ужас да и только!!!! На. Такое большое селосбербанк не работает. Уже. Сейчас закрыт. До девятого. Января !!! У них. Уже. Каникулы.,1,
1,Mila Mila,2022-10-25 12:47:32,"Рано закрывается, банкомат для снятия часто не работает, банкомат для внесения внутри помещения, следовательно после 16-30 уже не воспользоваться. Вечно недовольная кассирша. Про здание вообще молчу. Фасад весь обшарпан, как бомжатник. Около банкомата маленькая урна, единственная там , поэтому весь этот мусор воляется вокруг. И это центр села !",1,
2,777,2023-05-21 16:49:54,"Почему нельзя поставить терминал который принимает деньги в коридор? Отделение часто не работает, а чтобы положить деньги на карту я вынуждена ехать в другой город. Неужели численность села 10тыс человек настолько мала чтобы упростить людям жизнь?",3,
3,Варвара,2022-01-09 19:58:11,"Ужасное отделение, большая очередь,нет внешних терминала для внесения оплаты и внесения наличными 🙄 очень очень всё крайнее плохо",1,
4,Dmitry Fursov,2020-12-05 22:28:04,Всегда радушны и профессиональны. Лучшее и любимейшее отделение Сьера,5,
5,Фантанчик 🧡,2022-05-07 16:38:07,Старый и не уютный но ходить туда можно,4,
6,Смешные видео приколы!!!,2021-07-31 14:01:18,"Маленькое помещение, старые банкоматы, нельзя класть в банкомат деньги и их переводить.",3,
7,Иван Берленко,2021-06-01 10:53:15,Почта работет хорошо но нехватка рабочих частые очереди из за этого а так всё ок,4,
8,adrow sergej,2019-12-21 05:24:42,"Отзывчивый и внимательный персонал, единственный минус -очень тесно для клиентов",5,
9,Вадим Сас,2021-10-01 16:46:47,Ну бынкомат есть)),4,
10,Наталья К,2021-07-31 04:42:36,"Ужасное отделение,",1,
11,михаил грищенко,2019-07-30 06:14:46,"Как во все Сбербанках,но здесь все как в каморке, все не удобно.",2,
12,Татьяна Дудникова,2019-12-11 11:57:05,Слаженно работают сотрудники. Молодцы!,2,
13,Счастье в моих руках,2019-11-03 11:25:25,"Мало окон, вечно огромные очереди с детьми в которых не постоишь...",3,
14,Vika S.,2020-06-13 13:16:28,недовольная работой сотрудник вообще,1,
15,Ольга R.,2020-10-12 11:45:01,Быстрое обслуживание,5,
16,Дмитрий Ж.,2019-12-26 07:29:29,"Отделение небольшое, но сколько раз был там, обслуживание на пять. Быстро и качественно.",0,
17,роман марусиченко,2019-12-30 11:01:02,Постоянно не работает банкомат,5,
18,Викторович,2019-11-17 12:59:08,Жаль банкомат только на выдачу,5,
19,Ирина Воротынцева,2019-10-21 16:55:00,Персонал безграмотный,1,
20,сергей якуба,2020-01-12 18:30:53,все просто,5,
