,name,date,text,stars,answer
0,алекс нержавеющий,2023-10-05 16:49:03,"Со сбер банком этим беда , непонятно как работает , хорошо хоть время увеличивается приёма, а то раньше чуть бы не по два часа в день , три раза в неделю работал, такое ощущение , что 90 года наступили",3,
1,Влад набережный,2022-05-17 17:08:33,"Непонятно, как работает сбер касса, раньше работала в субботу, теперь вообще 3 раза в неделю, ещё бы 1 час в день сделали, на просьбу в сербанке вообще отреагиртвали не пойми как, вытолкали в другое отделение за 5 км от этой, живёт в пос. Энергетике больше 2000 чел. Говорят это не аргумент. Так что смелая 2 за такое залуживают",2,
2,Олег,2023-04-12 16:27:49,"Специалисты,профессионалы,всегда помогут и подскажут 5",5,
3,Ксения П.,2022-01-12 16:08:04,"Хорошая аптека, фармацевты вежливые, подскажут . Все с улыбкой . Единственная аптека в нашем районе где есть пиявки. Рекомендую",5,
4,Лев Лучезарович,2022-12-11 11:34:49,"Претензий нет, очереди встречаются редко, операции проводят быстро, персонал идёт на встречу",5,
5,Николай,2023-07-21 14:03:29,Совершенно парадоксальный график работы. Похвалить нечего,2,
6,Владимир Соловьев,2021-10-08 08:42:07,"На приличный микрорайон график отвратительный. Персонал профессионализмом не блещет. Греф, видно, экономит на пенсионерах(здесь их огромное количество) и персонале.",2,
7,Анатолий,2023-08-17 17:33:01,Дурацкий режим работы.,3,
8,наталья петрова,2023-01-11 12:23:16,Очень неудобный график работы,2,
9,Татьяна,2020-03-20 15:32:17,"Часы работы как будто мы в Испании - обязательная ежедневная сиеста, а после 15.00 закрыто. И это не считая двух полноценных выходных. Да и качество обслуживания, мягко сказать, оставляет желать лучшего",3,
10,Игорь,2021-10-19 15:49:25,Сбербанк работает ограничено. Рядом аптека хорошая.,4,
11,I G O R,2021-09-17 19:27:10,"как ни приду всегда закрыт, очень ограниченное время работы, рано закрывается",3,
12,Денис Коробов,2022-05-23 14:15:26,Странное расписание работы отделения.,4,
13,Solitary wolf,2020-03-02 06:11:05,"Бесполезноя, полуразвалившейся холупа, функционал которой ровно никакой (впрочем как и у всех стальных гос.учереждений)",1,
14,Виктория,2021-08-03 17:24:52,Очень маленькое отделение без очередей,5,
15,Рома М.,2019-09-22 10:22:37,"Отлично,просто супер. Но в помещении жарко,можно было и кондиционер купить",4,
16,Николай Стеценко,2021-04-24 19:53:01,Интересный офис и график весёлый,3,
17,Илья Хрипушин,2021-08-18 17:53:29,"Норм банк, часто ходим",5,
18,Олег Нефедов,2019-09-30 05:36:55,"При попытке рефинансирования кредита, процент стал ещё больше))) У Сбербанка пока всё только на словах",1,
19,Стёпа Домницкиц,2020-09-21 21:19:44,Аптека как аптека,5,
20,Александр,2019-10-23 06:18:15,"Сбербанк, стандартной комплектации.",4,
21,Sergey Bondar,2019-10-08 15:53:07,"Быстро обслуживают, вежливый персонал, нет очередей",5,
22,Анонимный отзыв,2019-11-02 10:58:30,Невразумительный график работы отделения,2,
23,олег комбат,2019-08-16 12:59:35,"Как и любой сбербанк, не для людей",1,
24,Владимир П.,2019-08-22 05:05:05,Долгое обслуживание,4,
25,Vrd,2018-07-31 13:14:27,таких некомпетентных сотрудниц надо долго искать,1,
