,name,date,text,stars,answer
0,юрий старцев,2023-07-23 14:57:41,"Обычное отделение сбербанка, электронная очередь, персонал довольно хороший, вежливые кассиры, один минус всё таки присутствует, очень медленно проходят платежи, или их оформление, что говорит о старой технике, или не достаточном профессионализме персонала всё таки.",4,
1,Данила Красильников,2023-11-13 15:47:03,"Сбербанк всегда на высоте и этот филиал не разочарует. В шаге от меня, обращаюсь и получаю грамотную поддержку и обслуживание!",5,
2,Инкогнито 2320,2022-08-29 13:10:39,"Обратилась сегодня для получения карты, меня обслуживала сотрудник по имени Марина, очень вежливо и доходчиво всё объяснила. Я осталась довольна обслуживанием и хочу поблагодарить за предоставленную услугу.",5,
3,Александр Олегович,2024-03-26 15:45:50,"Вежливый оперативный персонал , знающие свою работу",5,
4,Елена,2024-03-02 12:50:26,"Отличное обслуживание, не работают в субботу",5,
5,Дмитрий Антропов,2022-10-18 18:06:34,"Почти все вопросы кроме ипотеки можно решить тут, не бежать в центр, и не толпитьс в головном офисе. Нареканий нет.",5,
6,арамис агишев,2023-12-19 05:40:24,Вежливый персонал по сравнению с центральным офисом,5,
7,Денис Зыков,2021-09-13 12:08:08,"Отвратительный сервис, что бы получить справку о закрытии кредита необходимо обратиться в московское отделение. Возникает вопрос зачем тогда нужны вы?",1,
8,Максим,2021-09-06 03:20:18,"Каким-то образом пропадал с карт, был возвращен мной обратно, на данный момент ведется ремонт там, где стояли банкоматы, в выходные дни снятие наличных невозможно.",3,
9,Андрей Птицын,2021-05-14 09:45:42,"Интерьер и коллективн заслуживают высший балл, немного тесновато и неопрятно возле терминалов, а так 5 баллов.",5,
10,лариса💃,2021-10-18 03:10:31,"В помещении ,где стоят банкоматы очень душно , особенно летом, при скоплении людей дышать не чем",4,
11,Светлана С.,2020-05-12 11:09:50,"Рядом быстро и удобно. 5 не ставлю лишь потому что не всегда могу до операторов дозвониться, таким образом я уже потеряла деньги. Забыла их в банкомате а тот кто был за мной забрал эти деньги или съел банкомат свернуть не смогла",4,
12,Анатолий,2023-03-03 21:32:55,Нормальный банк,5,
13,Наталия,2021-08-20 17:55:25,"Тихо, спокойно -очередей нет но не все вопросы можно решить.",5,
14,Елена Архипова,2020-01-07 09:27:37,"Сотрудники очень вежливые, грамотные. В помещении уютно, приятно бывать там.",4,
15,Makar,2021-08-07 05:02:43,"Раньше круглосуточно стояли банкоматы. Надеюсь, что их вернут обратно",2,
16,Анна Севостьянова,2020-11-25 15:31:06,Очень удобно но маленький тамбур и дистанцию трудно соблюдать.,4,
17,Сергей,2021-10-06 09:28:11,"Понравилось, мало народа.",5,
18,Ольга И,2020-04-12 03:59:47,"Обслуживание быстрое, грамотные консультанты.",5,
19,Геннадий А.,2020-04-11 14:18:43,"Небольшое отделение банка.Коллектив хороший,выполняют работу на хорошо",5,
20,павел костылев,2019-12-20 07:34:34,"Постоянно нерабочие банкоматы, постоянно и пропускная способность ниже плинтуса в самом банке.",1,
21,Дарина Датская,2021-08-05 19:03:33,Хороший банк,5,
22,kontra-efremov69,2020-07-01 12:01:36,"Быстрое, хорошее обслуживание.",4,
23,Владимир Елизаров,2019-09-14 07:16:01,Быстрое и хорошее качество обслуживания,5,
24,tokar8645,2019-08-07 22:59:05,"Не приходилось долго ждать, быстрый вежливый персонал!",5,
25,denizsemenow,2019-12-14 11:41:01,Удобный стал банк. Сотрудники банка даже если и предлагают какие то услуги то ненавязчиво.,5,
26,Алексей Прибылов,2020-07-13 09:27:50,Норм.вежливое обслуживание,2,
27,Дмитрий,2021-07-02 14:24:38,Бээээ,1,
28,Михаил П.,2019-10-25 13:24:02,ходил туда часто а сейчас резже,5,
29,Фания Юсупова,2019-10-10 01:14:50,Девочки очень внимательные,4,
30,Ulyana B.,2019-10-10 17:03:51,"Приветливые специалисты, чистый зал",5,
31,Алена П.,2019-09-25 04:40:47,Грамотные консультанты,5,
32,Сергей .,2019-12-30 15:44:26,Удобный филиал банка,5,
33,Наталья Агафонова,2019-12-12 12:50:07,Хорошее обслуживание,5,
34,Никита Фирсов,2020-03-31 06:46:04,Все хорошо.,4,
35,Евгений Чулков,2019-08-12 12:17:41,Все медленно,1,
