,name,date,text,stars,answer
0,Kakashi H.,2023-04-26 23:48:16,"Хороший Сбербанк. Со своими задачами справляется. Находится относительно удобно, рядом с остановкой, есть парковка. Внутри выглядит нормальные стены, не обрушенный потолок на месте. Персонал адекватный. Из минусов, рядом от Сбера бывает шумно по вечерам, из-за людей, которым, видимо, больше негде собраться и поговорить, кроме как на парковке сбербанка, но тут к людям претензии",5,
1,Евгений Война,2024-01-24 11:43:56,"быстро и классно, поговорили с консультантом по честному и по душам, все отлично, понравилось, асе объяснили и показали",5,
2,Максим Облезов,2024-04-03 12:55:03,"Да замечательно всё , было два отделения сбербанка на старом городе остался один , можно подумать людей в 2 раза стало меньше",3,
3,Татьяна Имаева,2023-05-31 13:21:08,"Отличный филиал Сбербанка. Вежливый и приятный персонал. Не затяжные очереди. Всё четко, быстро и по делу. Хорошие консультанты.",5,
4,Любовь Д.,2023-03-25 13:16:35,"Профессиональное, вежливое обслуживание. Коректно и понятно всё пояснят, если это необходимо. Приятно попсетить наш Сбербанк. Так держать. Удачной работы в дальнейшем.",5,
5,953312 Волошина,2024-04-16 12:36:51,"Когда и к кому бы не обратился...всегда выслушают, объяснят.... помогут, вообщем молодцы!!!",5,
6,Алексей Щельцин,2023-12-30 11:25:47,С Наступающим Новым Годом! Отличный банк👍Обслуживание прекрасное☺,5,
7,Алевтина Кусова,2023-02-15 12:29:59,"Много лет являюсь клиентом данного отделения и очень довольна. Культурное, грамотное обслуживание, столь же грамотные консультации, все нравится",5,
8,Натали Кузьмина,2024-01-26 13:00:24,Плохо закрыли с 07:00 до 23:00 можно только теперь в это время снимать деньги с карты и ложить,1,
9,Артем Корниенко,2023-05-30 13:14:10,"Основной плюс этого банка в том, что в любое время дня и ночи можно приехать и снять деньги. Про персонал скажу так: девушки все симпатичные и опрятные, способные помочь при любом вопросе.",5,
10,Ирина П,2023-11-24 12:40:42,"Отличный банк, вежливые и компетентные сотрудники.",5,
11,Надежда Матягина,2023-06-11 12:15:43,"Работники банка всегда внимательны к клиентам, вежливые, доброжелательные. Часто пользуюсь услугами этого банка.",5,
12,Байбаков Д.,2024-02-03 13:33:36,Обычный филиал банкоматы кассы обслуживания клиеннтов,4,
13,Мина Минович,2024-02-03 12:14:07,Всё супер как и подобает надёжному банку,5,
14,Владимир Эйхенвальд,2023-11-03 14:49:55,Хороший и отзывчивый персонал,5,
15,Анастасия Самкова,2023-06-12 03:54:33,"Персонал очень хороший, внимательный. Хотелось бы что бы отделение работало по субботам",5,
16,505322 cахошко,2023-08-16 17:48:45,"Отношение не предвзятое , вежливость искриняя . Объясняют доступно.",5,
