,name,date,text,stars,answer
0,Валентина Малявко,2023-10-30 12:35:19,"Была в этом Сбербанке много раз. Отзывчивые сотрудники. В помещении всегда чисто. Терминалы в исправном состоянии. 
Есть один минус. В помещении где стоят сами терминалы раньше открыто было круглосуточно, а сейчас начали закрывать.",5,
1,Nemat Raimov,2023-11-01 11:56:53,"Сотрудники хорошие добрые помогают людям, именно там девушка есть она очень добрая всегда породу на нее помогает всегда она очень веселая относится к работе ответственностью",5,
2,Вадим,2023-11-28 13:01:03,"Отличное заведение,все вежливо и корректно. Несколько раз заходил по отправке посылок ,все было быстро и профессионально!!!",5,
3,Наталья Windows,2023-09-25 13:32:23,"Очень хорошее обслуживание, быстро и качественно,) получала карту сбербанка приятно было посетить банк. Всему коллективу огромных успехов и процветания!",5,
4,Сергей Лапс,2022-11-12 22:50:17,"Хорошее , удобное расположение . Комфортное и современное отделение банка. Отношение к клиентам доброжелательное и внимательное,всегда можно получить поддержку по возникающим различным вопросам в обслуживании.Персонал филиала не вызывает с моей стороны ни одного отрицательного впечатления. Всегда аккуратны , внешний вид без замечаний,выполняемая работа без нареканий. Всех благ . Так держать дальше.",5,
5,Добрый продавец,2023-11-22 17:00:55,"Люблю обслуживать в этом отделении. Работники всегда войдут в положение,подскажут и качественно выполнят свою работу.",5,
6,Анна К.,2023-07-04 12:50:12,"Замечательные сотрудники: вежливые, внимательные, отвечают подробно на все вопросы. Очередь небольшая. Внимательные сотрудники. Хорошее обслуживание.",5,
7,Карина Расшинина,2023-10-10 07:30:18,"Здравствуйте дорогие девушки работники
Перепроверяйте несколько раз в квитанциях,что вам приносят люди,в частности пожилые люди 
Вы ошиблись аж на 700кВ и счет пришел аж в 3800 
И бабушке 71 года теперь нужно мотаться и предоставлять доказательства и решать вашу проблему и ошибку
Не все умеют пользоваться онлайн-банком",2,
8,Виктория Грудина,2022-11-26 23:32:52,"Пришлось недавно побывать. Была приятно удивлена. Грамотный руководитель и персонал решили все мои вопросы, помогли мне разобраться с моей проблемой. Все быстро четко и по делу. Спасибо!",5,
9,Валентина Александровна,2024-04-20 12:39:39,"Всё замечательно, быстро обслуживание сотрудников, нас клиентов",5,
10,Poul Gennedy,2022-10-15 08:01:17,"Приветливые вежливые сотрудники, терпеливо помогают во всем разобраться. Парковка возле отделения маленькая. Три банкомата работают круглосуточно. Электронная очередь. В самом отделении на фоне играет приятная музыка",5,
11,Иван Бердаков,2023-11-14 16:54:56,"Раньше работал круглосуточно, а теперь, деньги снять можно до 23-00,не удобно стало.",3,
12,саныч кардан,2023-08-21 09:29:16,"Очень хорошее и оперативное обслуживание. Из-за расположения - обычно нет очередей. Постоянно туда езжу, когда что-то нужно оплатить с реквизитами.",5,
13,Татьяна Курнявцева,2022-07-08 05:48:42,"Обслуживание на высоте, всё доступно и понятно. Вежливость специалиста поразила, общалась как будто знает меня и моего мужа много лет. Подсказала много нужных предложений, которыми можно воспользоваться и получить хорошую выгоду при пользовании картой мир.",5,
14,Игорь Волчек,2024-02-13 17:33:51,Хороший филиал с приветливым персоналом.,5,
15,Татьяна Капошко,2022-11-14 20:39:56,"Удобное расположение, грамотные сотрудники, время ожидания в очереди небольшое, из минусов - небольшая парковка",5,
16,Ольга Романенко,2023-07-29 17:01:24,Удобно находится. Большая зона с банкоматами. Рекомендую 💯,5,
17,Анна Евсеева,2023-02-18 06:18:16,Ужасный банк. Оформляла карту - без моего согласия подключили подписку и списали денежные средства. По неведомой причине их вернуть нельзя. Не советую пользоваться услугами Сбербанка,1,
18,Алла Хохлова,2022-06-16 21:35:06,"Хорошее обслуживание,внимательный,вежливый персонал,готовый оказать помощь по решению любого вопроса,дать совет.Удобное расположение,несколько банкоматов,что не создаёт очереди.",5,
19,О . М.. Рожков.,2022-09-26 10:15:24,"Сбербанк всегда радует своими сотрудникам , персонал вежливый , Обслуживание нормальное , Советую.",5,
20,Алекс,2023-09-11 16:58:50,Очень отзывчивый и добрый персонал. Спасибо.,5,
21,Ксения М.,2023-07-31 19:56:52,"Очень разбитая дорога у банка. Куча клиентов, приехавших на авто, посещают банк, а бизнесу наплевать.",3,
22,Сергей Логутенков,2023-01-18 08:51:36,"Один из нормальных офисов с адекватным персоналом, спасибо девчонкам за помощь и обслуживание",5,
23,LEOTERRIXXX,2023-08-08 18:40:47,"хорошие сотрудники, бываю там часто и всем доволен",5,
24,Lion K.,2023-06-06 07:25:12,ИИ не дает данные как к вам дозвониться. Не работает банкомат в тц домино по улице Станке Димитрова 75,5,
25,Настя ___,2022-04-26 18:46:39,"Обычно не много народа. Персонал вежливый. 3 банкомата на входе. Мне очень нравится именно это отделение, хотя к моему дому ближе другой офис.",5,
26,Татьяна,2023-04-23 10:47:14,удобное расположение можно оформить транспортную карту,5,
27,Анна,2022-04-26 10:57:29,Нравится тем что рядом с домом иногда очень большие очереди. Бывает так что несколько окон свободных но они почему-то не принимают посетителей. Обслуживают всегда вежливо.,5,
28,Марина Попцова,2022-12-24 22:23:40,"Постоянные очереди, сотрудники не расторопны.Хочется задать вопрос -а в чём дело?!Это Сбербанк,или нет?!Сообщить что ли Герману Грефу?!",2,
29,Анна Сарабрын,2022-03-25 14:36:24,"Ужасное, хамское отношение! Хотели оплатить за ИП, ни один сотрудник банка, включая руководителя, не смогли нам помочь! В других отделениях Сбера все все знают, а в этом некомпитентные.",1,
30,Сергей С.,2023-09-29 11:22:18,Колликтив работников очень хороший,5,
31,Козявочка,2021-05-07 07:36:44,"Жесть полная сижу пол часа в очереди, вызвали сказали денег нет, Вас вызовут в другое окно прошло ещё 10 минут. А всего лишь нужно было снять наличность и перевыпкстить карту. Время проведённое в банке в очереди с обслуживанием составило 1 час 23 минуты с пустяковым вопросом. Не рекомендую тут терять свое время, есть много других филиалов где умеют быстро работать.",1,
32,Сергей,2023-07-27 13:47:53,Удобно и хорошие работники,5,
33,Александр Чепиков,2023-02-05 18:52:15,Очень хороший коллектив.Спасибо за хорошее обслуживание.,5,
