,name,date,text,stars,answer
0,СВ,2023-11-19 13:15:19,"Хорошая сеть, хороший магазин и стоит в хорошем месте. Всегда спокойно, можно подумать над выбором нужного напитка для настроения.",4,
1,Татьяна Батурина,2023-01-02 06:05:01,"Пользуюсь услугами сбербанка давно. Всегда вежливое обслуживание. Персонал очень доброжелателен, а личный менеджер Ирада замечательная, всегда мила, всегда подскажет какие услуги лучше, что выгоднее сделать. Огромное ей спасибо. Очередей практически нет. Очень удобное расположение самого отделения.",5,
2,Илья Кузнецов,2023-06-26 16:37:19,"Хорошее местоположение, приятный персонал, быстрое обслуживание и решение вопросов",5,
3,Борис Ивашкович,2024-02-25 01:47:17,"Всё как в сбербанке, быстро и по деловому",5,
4,184357 Арыстанов,2022-12-17 17:11:00,"Быстро обслуживают, хорошо и доходчиво объясняют по всем вопросам связанные с банковской операции.",5,
5,Роман В.,2023-07-03 12:52:01,Персонал добродушный и отзывчивый. Удобное место.,5,
6,Вячеслав М.,2023-10-09 17:02:48,"Для алкашей дорого, нормальные там врядли будут брать. Короче кб лучше))",1,
7,ядвига,2023-09-14 12:18:21,филиал супер 151 сотрудники сбера это феи так держать,5,
8,Айна Ханифа,2023-09-20 16:14:09,Чисто. Банкоматы работают. Удобно,4,
9,Андрей Р.,2022-07-31 16:32:36,"Банк где обычно немного народу ну может я так попадал, терминал и сотрудники хорошие, объясняют если возникают вопросы",5,
10,Диана Акжигитова,2023-07-25 13:40:42,"Ну, это кошмар какой то, обслуживание просто на 0 из 10.",1,
11,НАТАЛЬЯ КАЗАЧКОВА,2023-04-24 04:25:33,Отделение Сбербанка с хорошим персоналом,5,
12,Инкогнито 7129,2023-01-23 15:43:26,"Обслуживание, персонал, низкие цены.",5,
13,Мария Галкина,2022-08-11 11:48:52,"Невыносимый неприятный запах внутри помещения. Цены выше, чем в других магазинах.",2,
14,михаил новиков,2022-05-18 12:10:18,"Хороший банк. Отсутствие очередей, компетентные сотрудники. Рекомендую.",5,
15,ALEXANDRE SEVER,2021-05-16 10:47:14,"Я там вип клиент, поэтому вне очереди, кофе, улыбка от сотрудников, за "" простых"" клиентов не могу сказать как....чисто всегда",5,
16,Екатерина Зонова,2022-11-03 01:10:46,Хороший выбо привлекательный ценник,5,
17,Анастасия Мухлаева,2022-01-28 13:06:18,"Хорошие работники, всегда сдержаны и пунктуальны",5,
18,Ильмира Шунчалиева,2022-11-15 16:14:26,Цена и качество отличное,5,
19,Людмила Белай,2020-01-17 05:19:20,"Что то невероятное! Просидела час! Очереди почти не было и все операторы заняты,но их очень мало! В Премьер то же самое,меня удалили из него и даже не оповестили",2,
20,Игорь Уфаев,2020-09-21 05:48:46,"Все очень медленно, операторы отвлекаются на посторонние разговоры, куда-то убегают, забывая про клиента",3,
21,Antonov Sergej,2021-04-18 18:49:57,Квалифицированные и грамотные специалисты.,5,
22,Люси,2020-05-09 11:46:56,"Ответить на ваш вопрос затрудняюсь потому что все что написали этого нет,хожу только раз в месяц заплатить услуги,так как рядом.",5,
23,Foxic Luxor ⛩️,2021-06-30 11:25:43,Отличное расположение для Сбербанка,5,
24,Галина М.,2020-02-10 12:20:13,Являюсь клиентом этого банка. Филиал недалеко от дома. Обслуживание быстрое и качественное.,5,
25,Стихия,2022-01-27 18:21:27,Нужный банк в нужном месте.,5,
26,Александр,2019-12-01 13:34:05,Быстрое обслуживание. Хорошо подготовленные сотрудницы.,5,
27,Лидия Аннушкина,2019-12-29 09:59:05,Быстрое обслуживание и небольшая процентная ставка,5,
28,Дегтярев Алексей,2021-12-29 10:43:23,Отлично,5,
29,Дм Ка,2021-06-06 21:41:55,Банк как банк,3,
30,Елена Окунева,2021-05-06 17:26:52,Отлично!!!!!,5,
31,Дядя,2022-05-02 19:10:05,Банк как банк,5,
32,Алексей Чуринов,2020-01-06 11:58:33,"Грязно, холодно. Банкомат работают и то хорошо.",3,
33,Виктор Кредо,2019-08-10 16:05:22,Качественно надежно быстрл,5,
34,Евгений,2020-11-26 18:38:29,Претензий нет,5,
35,Мия,2019-12-26 18:48:40,Грамотные консультанты,5,
36,Анатолий,2020-02-28 06:22:42,Коммуналка без проблем,5,
37,Дмитрий Рябов,2019-09-23 07:39:46,Удобно расположен,4,
38,Павел Минеев,2020-02-17 16:12:46,Хорошие сотрудники,5,
39,Михаил Еранцев,2020-03-13 05:23:02,Отличный банк,5,
