,name,date,text,stars,answer
0,Александр Безбородов,2023-12-15 05:31:58,"Здание большое, красивое. Внушает величие и доверие. Чисто и просторно в залах. Персоналу в обслуживании надо подтянуться. Вопросы решаются но не всегда быстро и качественно. А в общем обслуживанием доволен.",4,
1,Хелен,2024-02-24 13:46:09,"Хочу выразить благодарность за высокий профессионализм и качество обслуживания менеджеру банка Кудрявцевой Марии Валерьевне ))) всегда приветлива, внимательна; доходчиво поясняет все плюсы и минусы вклада) спасибо огромное !!! Просьба руководство поощрять таких сотрудников! Всем мира и добра!",5,
2,Верхошапова Ирина,2024-01-15 16:27:15,"Отличный банк, приветливые и грамотные специалисты, всегда чисто в помещении. Спасибо за обслуживание, за высокую скорость выполнения операций. Процветания и долголетия, дорогой Сбер",5,
3,Виктория А,2024-03-17 11:05:38,"Услугами Сбера пользуюсь много лет, потому что все устраивает. В этом офисе неоднократно приходилось оформлять страховые полисы. Атмосфера здесь уютная, сотрудники доброжелательные, учитывают пожелания клиента, в общем, рекомендую",5,
4,Ольга Куликова,2023-11-05 17:14:56,"Красивый вход в здание, уютное фойе, приветливые сотрудники, объективно и доступно об'ясняют непонятные клиентам вопросы. Можно выпить кофе, пока ожидаешь вызова",5,
5,Ольга Анисимова,2024-01-28 08:39:25,"Плохие сотрудники (не все конечно). Помог только мужчина, который принял меня по талону. Девушки ходившие по залу бегали от меня как от огня. Помощи около банкомат так и не дождалась. Как вишенка на торте-аппарат кофе забрал 100 руб., напиток не дал, деньги не вернул. Собственник аппарата проигнорировал запрос на возврат денег. Подбираю новый банк. Сбер совсем испортился.",1,
6,Равиля,2024-03-05 16:00:19,Красивое и уютное здание! В холле место всем хватит! Внимательный персонал! Там всегда царит приятная рабочая обстановка,5,
7,Юлия Тихонова,2024-02-22 11:50:40,"Не могу сказать, что осталась довольна после посещения данного офиса. Очень долго ждала в очереди, терминал, что выдает талоны не работал (возможно это разовая поломка). Сотрудники со сложностями могли самостоятельно контролировать поток клиентов. И справка о реквизитах моего счета оказалось платной( 
В предыдущее посещение банкомат не вернул карту и никто из сотрудников не помог(((
Маловероятно, что снова обращусь в это отделение.",2,
8,Халиса Магомедова,2024-01-24 09:10:15,"Отдельная благодарность сотруднику Радмилу , хороший не только сотрудник , но и человек. Работу выполняет свою быстро и качественно",5,
9,Александр Филатов,2024-03-03 05:16:58,"Хороший персонал! Доброжелательные, отзывчивые. Единственная проблема в этом районе, хотя в принципе, как везде в Астрахани - парковка..",5,
10,Венера Бикбулатовна С.,2023-09-01 12:37:14,"Обслуживаюсь в Сбербанк по программе "" Сбербанк Премьер"" специалистом Баймухамбетовой Алесей. Очень довольна, что работаю именно с ней! Очень грамотная, отзывчивая, сдержанная, всегда ответит на все поставленные вопросы!",5,
11,Тимур,2023-05-17 12:42:26,"Мое любимое отделение Сбера. Очень большое. Внутри красивый дизайн. Есть место для игр детей. Есть кофе машина. Парковочных мест перед здантем не много. Но, вокруг можно найти, где припарковаться.",5,
12,Наташа,2024-01-05 19:44:20,"Недавно заходила, персоналу хочется пожелать большего внимания к посетителям , какое то раздражение к людям , понятно , много пожилых, с ними терпение надо, но и вы такими будете, это наши мамы и бабушки и не всегда они понимают все современные технологии, внимания не хватает и терпения, а так банк как банк,",3,
13,Екатерина Л.,2024-01-06 12:52:20,"Хороший сбер, особенно для клиентов премьер. Мой менеджер Олеся помогла в очень сложной ситуации, благодаря ей все разрешилось в мою сторону.",5,
14,Виталий Бугага,2024-03-03 06:58:52,Нам необходимо было осуществить сделку по дарению ценных бумаг .. так вот.. сотрудники депозитария не просто за нас составили договор дарения но и провели сделку в своё нерабочее время .. спасибо им большое…,5,
15,Асият А.,2024-04-01 10:18:56,"Большое спасибо Радмиру. Установил приложение Сбербанка на новый телефон, все сделал быстро и качественно. 👍🏻",5,
16,Инкогнито 2992,2024-04-17 10:04:10,"Персонал очень отзывчивый, и очень добрый. Обстановка не нагнетенная, что очень радует. Респект!",5,
17,Инкогнито 9727,2023-09-07 00:34:28,"Отвратительный офис. В кассу не дают взять талон. Только через оператора якобы. Обслуживание в Москве и Астрахани это небо и земля. В московском офисе без проблем сразу попали в кассу минуя операторов и не было никаких проблем. При том что система выдала по талон 133 окно номер 5,оператор с данного окошка игнорируя информацию системы взяла другого человека с другим номером талона, сказав при этом, что ждите первого освободившегося сотрудника. Хотя посетитель которого она взяла должен был ждать другое окно. При этом сотрудница, что ходила по залу никаких действий не предприняла, чтобы разрулить ситуацию когда другой сотрудник неправильно поступил. Касса работает как вздумается. Хочет опустит штору, хочет поднимет. Посетители должны ждать. Первый раз с таким безобразием в сбере сталкиваюсь. Бедный пенсионер выйдя из кассы и тут же вернувшись уже наткнулся на зашторенное окно. Стучал, пытался вызвать сотрудника разговором но безрезультатно пока не указала на это сотруднице и ей пришлось вмешаться. Только на зов коллеги кассир подняла штору в кассе. ""Лицо Сбера"" в Астрахани центральный офис и безобразное обслуживание. Учитесь как обслуживают ваши колеги на Кирова 30! Вот им большой респект и спасибо.",1,
18,Валентина,2023-06-27 15:22:18,"Центральный офис находится в центре города, в просторном красивом здании. В операционном зале вежливые и отзывчивые сотрудники, оформляля кредитную карту, все понравилось",5,
19,heep25,2023-07-29 14:27:10,"Главный банк Астрахани конечно СБЕР. Большое здание, профессиональный персонал, хорошо продуманные места для приёма посетителей. Все виды банковских услуг кредиты ипотека и т. д.",4,
20,Олеся Веселкова,2023-04-09 12:20:18,"Обслуживание хорошее, были в отделение , проводили нам сделку по ипотеке, сотрудница все объяснила , ответила на все вопросы. Обслуживание нам понравилось. Так же в отделение есть детский уголок. Можно так же выпить ароматный кофе . На новый год ставят красивую большую ёлку.",5,
21,Игорь Скрябин,2023-04-04 10:02:32,"Хорошее отделение, приветливые, грамотные и отзывчивые менеджеры. Отдельное спасибо менеджеру Радмиру. Помог разобраться в сложной ситуации, проконсультировал и решил мою проблему.",5,
22,Баира Каруева,2024-01-13 18:19:45,Помогли с решением проблемы очень быстро. Сотрудники банка очень вежливые и компетентные,5,
23,Гала Гурьева риэлтор,2023-08-08 13:16:24,"Отличное обслуживание сотрудников ипотечного отдела! Внимательные, терпеливый персонал, достойное отношение к клиентам. По записи всегда без увеличения время ожидания.",5,
24,Елена Вишневская,2023-07-13 17:53:15,"Обслуживание быстрое. Персонал приветливый. Отношение к клиентам тоже очень хорошее. Время ожидание немного замедленное. По ипотеке конечно огорчение вначале одобрили под один процент,потом его завысили,якобы процентная ставка повысилась,но это не правильно,когда она понижается Вы же не понижаете ипотечные ставки,кто уже оплачивает.",3,
25,CYBORG,2023-04-18 12:18:53,"Просто ужас, ищите другое место. Выгнали с ипотечной сделки, прямо в процессе подписания, мол у вас закончилось время, хотя мы были вовремя к 14:00, а сотрудник опоздал на 15 минут. Потом два раза сотрудница опечаталась в договоре, пришлось переделывать дважды, ошиблась в адресе, опять переделывать. То есть всё это не по нашей вине. Заранее договор не подготовила, хотя мы просили об этом и в чате и по звонку. Потом она с кем-то разговаривала. Руководство не найти на месте, чтобы выяснить, почему такой ужас происходит в ипотечном отделе. Сказали искать Евгению Старикову, но ее никто не смог найти в здании, ни сотрудники, ни охрана, она просто отсутствует на месте в рабочее время, все искали ее 40 минут, не нашли. Теперь всё ясно почему такой бардак в ипотечном отделе, всё от руководства.",1,
